t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,front_v,front_d,psi_t
392.0,36.83412763116674,-24.744772476049505,0.873292677170718,22.0,5.210770470861291,6.0,25.0,6.5,2.044096680874728
393.0,36.83412763116674,-24.744772476049505,0.9747321119158842,21.0,5.210770470861291,6.0,25.0,6.5,2.0387739083474927
394.0,36.609204889890435,-24.30224175542301,1.0884549829919472,20.0,5.210770470861291,5.5,25.0,6.0,2.034509191064456
395.0,36.609204889890435,-24.30224175542301,1.2148495421244558,19.0,5.210770470861291,5.5,25.0,6.0,2.0310189314134597
396.0,36.609204889890435,-24.30224175542301,1.35308422871601,18.0,5.210770470861291,5.5,25.0,6.0,2.027279848857468
397.0,36.609204889890435,-24.30224175542301,1.502620634092318,17.0,5.210770470861291,5.5,25.0,6.0,2.0222939828837587
398.0,36.39424635577244,-23.855975781060227,1.6638848187299504,16.0,5.210770470861291,5.0,25.0,5.5,2.0157504996314017
399.0,36.39424635577244,-23.855975781060227,1.8373483338768402,15.0,5.210770470861291,5.0,25.0,5.5,2.0078562837660345
400.0,36.39424635577244,-23.855975781060227,2.022707334242896,14.0,5.210770470861291,5.0,25.0,5.5,1.9989291542918932
401.0,36.188905746778715,-23.406102856376172,2.220174880499282,13.0,5.210770470861291,4.5,25.0,5.0,1.9892087488544292
402.0,36.188905746778715,-23.406102856376172,2.4293018770832084,12.0,5.210770470861291,4.5,25.0,5.0,1.9788372841049133
403.0,35.99283678087515,-22.95275128478585,2.648937069845186,11.0,5.210770470861291,4.0,25.0,4.5,1.9678905143305945
404.0,35.99283678087515,-22.95275128478585,2.8782458425228383,10.0,5.210770470861291,4.0,25.0,4.5,1.9564092591741684
405.0,35.8056931760277,-22.49604936970431,3.1157306831624583,9.0,5.210770470861291,3.5,25.0,4.0,1.9444225697710527
406.0,35.62712865020229,-22.036125414546547,3.3593657288244163,8.0,5.210770470861291,3.0,25.0,3.5,1.9319651514355167
407.0,35.62712865020229,-22.036125414546547,3.6070546613546073,7.0,5.210770470861291,3.0,25.0,3.5,1.9190932250318637
408.0,35.45679692136484,-21.573107722727574,3.8560619717530473,6.0,5.210770470861291,2.5,25.0,3.0,1.9059027858134778
409.0,35.294351707481276,-21.107124597662423,4.102739340976953,5.0,5.210770470861291,2.0,25.0,2.5,1.8925545052071395
410.0,35.13944672651753,-20.6383043427661,4.344048712894458,4.0,5.210770470861291,1.5,25.0,2.0,1.87931100855642
411.0,34.99173569643951,-20.16677526145363,4.577435985352499,3.0,5.210770470861291,1.0,25.0,1.5,1.8665956594507749
412.0,34.99173569643951,-20.16677526145363,4.8011236872215655,2.0,5.210770470861291,1.0,25.0,1.5,1.855088808605132
413.0,34.85087233521317,-19.69266565714003,5.012895356976843,1.0,5.210770470861291,0.5,25.0,1.0,1.8458911364660902
414.0,34.71651036080442,-19.216103833240307,5.210770470861291,0.0,5.210770470861291,0.0,25.0,0.5,1.8458911364660902
428.0,33.091521687930985,-10.86368923942132,6.192225532068418,23.0,6.7118615390962875,14.5,25.0,15.0,1.7105704079878676
429.0,33.01497044841246,-10.364927346939494,6.1842266654772615,22.0,6.7118615390962875,14.0,25.0,14.5,1.7206971167307776
430.0,32.938341237064144,-9.866150999756886,6.177771041403202,21.0,6.7118615390962875,13.5,25.0,14.0,1.727054133314677
431.0,32.78346377074184,-8.869068154949385,6.175153987553671,20.0,6.7118615390962875,12.5,25.0,13.0,1.7313782384681298
432.0,32.70452295169971,-8.371018264154522,6.1778714821530585,19.0,6.7118615390962875,12.0,25.0,12.5,1.734809260440694
433.0,32.624119032691496,-7.873467132318942,6.186773056287098,18.0,6.7118615390962875,11.5,25.0,12.0,1.7381988851227224
434.0,32.54190573168312,-7.376543062857668,6.201811374912977,17.0,6.7118615390962875,11.0,25.0,11.5,1.7422367092550215
435.0,32.37066585552961,-6.385089324718095,6.223509094554293,16.0,6.7118615390962875,10.0,25.0,10.5,1.7474892743294208
436.0,32.28094671631632,-5.890816262869826,6.2515839216953655,15.0,6.7118615390962875,9.5,25.0,10.0,1.754393313818384
437.0,32.188033066966575,-5.397683477055931,6.284832287340689,14.0,6.7118615390962875,9.0,25.0,9.5,1.7632288476009061
438.0,32.09157862544633,-4.90581927069141,6.3221112960782335,13.0,6.7118615390962875,8.5,25.0,9.0,1.7740942327103366
439.0,31.886662237757953,-3.926409809970629,6.362078039445918,12.0,6.7118615390962875,7.5,25.0,8.0,1.7869022838209638
440.0,31.77750772752169,-3.4391211624443905,6.4031376761709575,11.0,6.7118615390962875,7.0,25.0,7.5,1.8014087854355987
441.0,31.663427296978607,-2.9536143080276034,6.444292831645688,10.0,6.7118615390962875,6.5,25.0,7.0,1.817272502757046
442.0,31.544074664094648,-2.4700175501352994,6.484892790170089,9.0,6.7118615390962875,6.0,25.0,6.5,1.8341343736850326
443.0,31.288167663167762,-1.5090675375841618,6.524311599701536,8.0,6.7118615390962875,5.0,25.0,5.5,1.851699011165974
444.0,31.1509207310567,-1.0319708897553888,6.5616981414874616,7.0,6.7118615390962875,4.5,25.0,5.0,1.8698062732777807
445.0,31.00701646846845,-0.5572975521111516,6.5958327222572875,6.0,6.7118615390962875,4.0,25.0,4.5,1.888492006856239
446.0,30.697850823724128,0.3842659789636223,6.62579732258692,5.0,6.7118615390962875,3.0,25.0,3.5,1.9080514790478003
447.0,30.531896877499904,0.8508995655641236,6.6510997857497225,4.0,6.7118615390962875,2.5,25.0,3.0,1.929137009654771
448.0,30.3579004726622,1.314596628320011,6.672316434342724,3.0,6.7118615390962875,2.0,25.0,2.5,1.952953844233676
449.0,29.984395159010106,2.2326679686378803,6.689464256575412,2.0,6.7118615390962875,1.0,25.0,1.5,1.9817022651474803
450.0,29.78419368612755,2.686785639369824,6.702538152819423,1.0,6.7118615390962875,0.5,25.0,1.0,2.019677063128318
