t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,front_v,front_d,psi_t
88.0,27.899643388298745,22.861620400107302,4.504776364038508,39.0,7.429299727430575,23.5,25.0,24.5,-2.3031043117848458
89.0,27.57263855354066,22.49960993786929,4.535723145210695,38.0,7.429299727430575,23.0,25.0,24.0,-2.319178571871522
90.0,27.236965074069854,22.139875720663905,4.575966080512399,37.0,7.429299727430575,22.5,25.0,23.5,-2.3341405600208485
91.0,26.893544050300946,21.78252341376538,4.6259915099360045,36.0,7.429299727430575,22.0,25.0,23.0,-2.3480030381853854
92.0,26.54322634116751,21.427642990288177,4.685606795282761,35.0,7.429299727430575,21.5,25.0,22.5,-2.3607996738312784
93.0,26.186795811710105,21.07530961480943,4.7532544745679255,34.0,7.429299727430575,21.0,25.0,22.0,-2.3725804096706056
94.0,25.82497250925396,20.725584506725976,4.826819955208607,33.0,7.429299727430575,20.5,25.0,21.5,-2.383407134517023
95.0,25.458415768176174,20.378515783346483,4.903725157469574,32.0,7.429299727430575,20.0,25.0,21.0,-2.3933498291994453
96.0,25.087727243262574,20.034139282718147,4.983109764996152,31.0,7.429299727430575,19.5,25.0,20.5,-2.402483273506268
97.0,24.71345387165417,19.69247936618846,5.064052892693756,30.0,7.429299727430575,19.0,25.0,20.0,-2.4108843331917007
98.0,24.336090763383087,19.353549700701503,5.14502320500112,29.0,7.429299727430575,18.5,25.0,19.5,-2.4186297999961064
99.0,23.95608402049817,19.017354020829405,5.224341624549451,28.0,7.429299727430575,18.0,25.0,19.0,-2.4257947295559275
100.0,23.57383348478023,18.683886870538355,5.3006444438388804,27.0,7.429299727430575,17.5,25.0,18.5,-2.4324512080551997
101.0,23.18969541404671,18.353134324689584,5.3743836976903685,26.0,7.429299727430575,17.0,25.0,18.0,-2.4386674745047188
102.0,22.803985087046147,18.025074690275144,5.446372918741425,25.0,7.429299727430575,16.5,25.0,17.5,-2.444507328159499
103.0,22.416979336941992,17.699679187388465,5.517499873130945,24.0,7.429299727430575,16.0,25.0,17.0,-2.4500297570719285
104.0,21.640011373182496,17.056733966046473,5.58788450310133,23.0,7.429299727430575,15.0,25.0,16.0,-2.455288732151845
105.0,21.25043239953866,16.739097098307955,5.657320257860607,22.0,7.429299727430575,14.5,25.0,15.5,-2.460333120037646
106.0,20.860329049909247,16.423951283615757,5.726544267706308,21.0,7.429299727430575,14.0,25.0,15.0,-2.46520667675587
107.0,20.46982143242725,16.111241812848114,5.796320641579449,20.0,7.429299727430575,13.5,25.0,14.5,-2.4699480921163013
108.0,20.07900491092561,15.800910550239632,5.867675255158553,19.0,7.429299727430575,13.0,25.0,14.0,-2.4745910618623284
109.0,19.687952138548244,15.49289647249554,5.940515624926848,18.0,7.429299727430575,12.5,25.0,13.5,-2.4791643707448374
110.0,18.905326602090376,14.883564433605088,6.0144312657141565,17.0,7.429299727430575,11.5,25.0,12.5,-2.4836919749738864
111.0,18.513802893606318,14.582114556539604,6.089757750518488,16.0,7.429299727430575,11.0,25.0,12.0,-2.4881930770377387
112.0,18.12214461278864,14.28271896887284,6.166601421366553,15.0,7.429299727430575,10.5,25.0,11.5,-2.4926821897821414
113.0,17.730338864137487,13.985309587098033,6.245079607178758,14.0,7.429299727430575,10.0,25.0,11.0,-2.497169190028727
114.0,16.946174871866507,13.39617711239676,6.325680239310236,13.0,7.429299727430575,9.0,25.0,10.0,-2.501659364966983
115.0,16.553736857582248,13.104319029165607,6.407713855190478,12.0,7.429299727430575,8.5,25.0,9.5,-2.5061534571359334
116.0,16.160994687380697,12.814177904937868,6.4906901096878755,11.0,7.429299727430575,8.0,25.0,9.0,-2.51064771603932
117.0,15.37435956345357,12.238789416177726,6.574724007895693,10.0,7.429299727430575,7.0,25.0,8.0,-2.5151339662901613
118.0,14.98033599339118,11.953418051988525,6.660083802776057,9.0,7.429299727430575,6.5,25.0,7.5,-2.519599703601355
119.0,14.58574931669966,11.669516219088518,6.745935229454847,8.0,7.429299727430575,6.0,25.0,7.0,-2.5240282308368744
120.0,13.794598838962909,11.105899153748547,6.8316979807365605,7.0,7.429299727430575,5.0,25.0,6.0,-2.5283988466012546
121.0,13.397890087296874,10.82608005789002,6.9171747361187865,6.0,7.429299727430575,4.5,25.0,5.5,-2.5326870983498875
122.0,12.601848892748349,10.27018459540034,7.002771327124711,5.0,7.429299727430575,3.5,25.0,4.5,-2.5368651106350626
