t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,front_v,front_d,psi_t
860.0,27.899643388298745,22.861620400107302,4.543059409692988,38.0,6.7650394448221824,23.5,8.608583548993412,17.7,-2.299044851294348
861.0,27.57263855354066,22.49960993786929,4.63503753274987,37.0,6.7650394448221824,23.0,8.694107220985948,18.2,-2.3170242400745558
862.0,27.236965074069854,22.139875720663905,4.734772790747197,36.0,6.7650394448221824,22.5,25.0,23.5,-2.3332840681546707
863.0,26.893544050300946,21.78252341376538,4.840755158030613,35.0,6.7650394448221824,22.0,25.0,23.0,-2.3479881089813572
864.0,26.54322634116751,21.427642990288177,4.951294417624547,34.0,6.7650394448221824,21.5,25.0,22.5,-2.3612963250930092
865.0,26.186795811710105,21.07530961480943,5.064633883115343,33.0,6.7650394448221824,21.0,25.0,22.0,-2.373362128850745
866.0,25.82497250925396,20.725584506725976,5.179164242423675,32.0,6.7650394448221824,20.5,25.0,21.5,-2.384330406688656
867.0,25.458415768176174,20.378515783346483,5.293533848951945,31.0,6.7650394448221824,20.0,25.0,21.0,-2.3943361868978115
868.0,25.087727243262574,20.034139282718147,5.405908974446387,30.0,6.7650394448221824,19.5,25.0,20.5,-2.4035038379410927
869.0,24.71345387165417,19.69247936618846,5.514702358242012,29.0,6.7650394448221824,19.0,25.0,20.0,-2.4119466948556068
870.0,24.336090763383087,19.353549700701503,5.618953657933121,28.0,6.7650394448221824,18.5,25.0,19.5,-2.4197670232601456
871.0,23.95608402049817,19.017354020829405,5.7183697606922905,27.0,6.7650394448221824,18.0,25.0,19.0,-2.4270562425788813
872.0,23.57383348478023,18.683886870538355,5.813598377941152,26.0,6.7650394448221824,17.5,25.0,18.5,-2.4338953416324247
873.0,22.803985087046147,18.025074690275144,5.9045886562909695,25.0,6.7650394448221824,16.5,25.0,17.5,-2.4403554303970325
874.0,22.416979336941992,17.699679187388465,5.991477695861014,24.0,6.7650394448221824,16.0,25.0,17.0,-2.4464983813494006
875.0,22.028919013386243,17.376912609929793,6.0745488169904425,23.0,6.7650394448221824,15.5,25.0,16.5,-2.4523775223585154
876.0,21.640011373182496,17.056733966046473,6.154887886062587,22.0,6.7650394448221824,15.0,25.0,16.0,-2.458038350567791
877.0,21.25043239953866,16.739097098307955,6.232760583401227,21.0,6.7650394448221824,14.5,25.0,15.5,-2.463519243164768
878.0,20.46982143242725,16.111241812848114,6.308355177857377,20.0,6.7650394448221824,13.5,25.0,14.5,-2.4688521464095166
879.0,20.07900491092561,15.800910550239632,6.3814657164322375,19.0,6.7650394448221824,13.0,25.0,14.0,-2.474063228839688
880.0,19.687952138548244,15.49289647249554,6.452309308301952,18.0,6.7650394448221824,12.5,25.0,13.5,-2.479173488245966
881.0,18.905326602090376,14.883564433605088,6.521398887508723,17.0,6.7650394448221824,11.5,25.0,12.5,-2.4841993048706805
882.0,18.513802893606318,14.582114556539604,6.5889285084905875,16.0,6.7650394448221824,11.0,25.0,12.0,-2.4891529353719966
883.0,18.12214461278864,14.28271896887284,6.65436385689872,15.0,6.7650394448221824,10.5,25.0,11.5,-2.4940429434513165
884.0,17.338360743511597,13.689818249296687,6.716279571310295,14.0,6.7650394448221824,9.5,25.0,10.5,-2.4988745636735183
885.0,16.946174871866507,13.39617711239676,6.773619042284559,13.0,6.7650394448221824,9.0,25.0,10.0,-2.503649994896704
886.0,16.160994687380697,12.814177904937868,6.824973902514207,12.0,6.7650394448221824,8.0,25.0,9.0,-2.5083686187948318
887.0,15.7678900458325,12.525689034077963,6.870113089316652,11.0,6.7650394448221824,7.5,25.0,8.5,-2.513027137052091
888.0,15.37435956345357,12.238789416177726,6.908737327471641,10.0,6.7650394448221824,7.0,25.0,8.0,-2.5176196176598364
889.0,14.58574931669966,11.669516219088518,6.9404956285556425,9.0,6.7650394448221824,6.0,25.0,7.0,-2.52213743590331
890.0,14.190527776205634,11.387027727284453,6.964035959843978,8.0,6.7650394448221824,5.5,25.0,6.5,-2.52656908833803
891.0,13.397890087296874,10.82608005789002,6.978083932570603,7.0,6.7650394448221824,4.5,25.0,5.5,-2.530899847102752
892.0,13.000330038438596,10.54752317596152,6.9815425816935335,6.0,6.7650394448221824,4.0,25.0,5.0,-2.5351112052720883
893.0,12.202379210528884,9.994023908904534,6.973958127921331,5.0,6.7650394448221824,3.0,25.0,4.0,-2.5391800382131304
894.0,11.801856517428188,9.719004348243775,6.955011971952312,4.0,6.7650394448221824,2.5,25.0,3.5,-2.543077365221692
895.0,11.400219838431882,9.445092897805072,6.924475738277953,3.0,6.7650394448221824,2.0,25.0,3.0,-2.5467665297355766
896.0,10.593380823464331,8.900481567646704,6.882309467758625,2.0,6.7650394448221824,1.0,25.0,2.0,-2.5502005063260955
897.0,10.18807784033802,8.62973515798683,6.8290278561446796,1.0,6.7650394448221824,0.5,25.0,1.5,-2.5533178529361864
898.0,9.781460145117817,8.360003883903827,6.7650394448221824,0.0,6.7650394448221824,0.0,25.0,1.0,-2.5533178529361864
899.0,8.964133950848582,7.823537716304957,6.690796448854202,34.0,3.461362564077908,15.733910253022945,25.0,16.085756243558155,-2.5380678958045384
900.0,8.560547876535939,7.536604996536116,6.606537066421407,33.0,3.461362564077908,15.238598219261062,25.0,15.590444209796276,-2.3900910743053525
901.0,8.01857174256823,7.055176342776622,6.512586970628492,32.0,3.461362564077908,14.513219052222125,25.0,14.865065042757337,-2.258629759713186
902.0,7.549619150586853,6.517656446904237,6.409432936695727,31.0,3.461362564077908,13.799469105910866,25.0,14.151315096446078,-2.1438943718226064
903.0,7.150247565699723,5.9298325865853805,6.297695331627277,30.0,3.461362564077908,13.088445884568195,25.0,13.440291875103409,-2.0444585666950963
904.0,6.817014453014758,5.297492039486471,6.178225176375494,29.0,3.461362564077908,12.373363174944782,25.0,12.725209165479992,-1.958211173153805
905.0,6.546477277639897,4.626422083273892,6.052076833616705,28.0,3.461362564077908,11.649553714571429,25.0,12.001399705106639,-1.8829522553480598
906.0,6.399250219776043,4.160383688966043,5.919861106478766,27.0,3.461362564077908,11.1607541684019,25.0,11.512600158937113,-1.8166831523888636
907.0,6.225556195713384,3.4376253346005186,5.78300838837365,26.0,3.461362564077908,10.417230458796904,25.0,10.769076449332113,-1.7577099527632158
908.0,6.139703706416852,2.942486598622573,5.642822422334413,25.0,3.461362564077908,9.914660393121347,25.0,10.26650638365656,-1.7046546308773936
909.0,6.076616026455069,2.4387085366184174,5.501516548189236,24.0,3.461362564077908,9.406908792632356,25.0,9.758754783167566,-1.656429037633697
