t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,front_v,front_d,psi_t
113.0,-2.642224754355933,-14.01220195981182,3.4577731128574647,14.0,4.613086977285384,5.5,25,17.0,-0.026408844686144885
114.0,-2.145038271272796,-14.026260972907641,3.470755746231647,13.0,4.613086977285384,5.0,25,16.5,-0.03047153650598501
115.0,-2.145038271272796,-14.026260972907641,3.49732082743348,12.0,4.613086977285384,5.0,25,16.5,-0.03354889890609627
116.0,-1.6478385085105105,-14.042271075919555,3.537466056374252,11.0,4.613086977285384,4.5,25,16.0,-0.03623085308985951
117.0,-1.150583556810588,-14.060175652526965,3.5912120140699018,10.0,4.613086977285384,4.0,25,15.5,-0.03874939359499453
118.0,-0.6532325984416012,-14.079899640530922,3.6579543039792064,9.0,4.613086977285384,3.5,25,15.0,-0.041211503836557764
119.0,-0.6532325984416012,-14.079899640530922,3.736110568492319,8.0,4.613086977285384,3.5,25,15.0,-0.04366141107417944
120.0,-0.15574636258545382,-14.101349665049165,3.824407531893012,7.0,4.613086977285384,3.0,25,14.5,-0.04609612899522094
121.0,0.34191243646807834,-14.124414257486745,3.921542458013173,6.0,4.613086977285384,2.5,25,14.0,-0.048468768492631216
122.0,0.8397786788675745,-14.148964156659186,4.026504687691299,5.0,4.613086977285384,2.0,25,13.5,-0.05069975067897059
123.0,0.8397786788675745,-14.148964156659186,4.137200526926391,4.0,4.613086977285384,2.0,25,13.5,-0.052708883437023644
124.0,1.3378844370359388,-14.174852688444815,4.252405994257839,3.0,4.613086977285384,1.5,25,13.0,-0.05445960528631873
125.0,1.8362585923449442,-14.201916220343044,4.371244569913698,2.0,4.613086977285384,1.0,25,12.5,-0.05598306394285479
126.0,2.3349264711773827,-14.229974687315307,4.4918154470102625,1.0,4.613086977285384,0.5,25,12.0,-0.05736103540786008
127.0,2.8339095009257527,-14.25883218528548,4.613086977285384,0.0,4.613086977285384,0.0,25,11.5,-0.05736103540786008
128.0,3.3332248864763585,-14.288277628676445,4.735135499645179,25.0,7.445025335081137,15.5,25,16.0,-0.06586434952163558
129.0,3.832885307727837,-14.318085468359534,4.858448513671829,24.0,7.445025335081137,15.0,25,15.5,-0.06145851458275927
130.0,4.332898638693036,-14.348016466393759,4.983014037708503,23.0,7.445025335081137,14.5,25,15.0,-0.058683240329117356
131.0,4.833267688733116,-14.377818523931253,5.108012304213841,22.0,7.445025335081137,14.0,25,14.5,-0.05685637369861789
132.0,5.333989966472954,-14.407227558666055,5.233028630726189,21.0,7.445025335081137,13.5,25,14.0,-0.05540861364851327
133.0,5.835057466946617,-14.435968428202665,5.357614159306361,20.0,7.445025335081137,13.0,25,13.5,-0.05387297075913816
134.0,6.3364564825220135,-14.463755895721285,5.482103524195797,19.0,7.445025335081137,12.5,25,13.0,-0.05187387869497981
135.0,6.838167438153539,-14.490295634316418,5.606381614731556,18.0,7.445025335081137,12.0,25,12.5,-0.04911633975752749
136.0,7.340164751511699,-14.515285266385606,5.730667020513406,17.0,7.445025335081137,11.5,25,12.0,-0.045375401568812736
137.0,7.842416718538715,-14.538415434445035,5.855069158430156,16.0,7.445025335081137,11.0,25,11.5,-0.04048620079005897
138.0,8.847526684432953,-14.577831665088182,5.979120077402697,15.0,7.445025335081137,10.0,25,10.5,-0.03433474778704917
139.0,9.350290003484824,-14.593474118148926,6.102121383584564,14.0,7.445025335081137,9.5,25,10.0,-0.02684956052798458
140.0,9.853118574450473,-14.605972191801126,6.223154856662334,13.0,7.445025335081137,9.0,25,9.5,-0.017994192172689175
141.0,10.355949296297087,-14.614998537700655,6.341943169880978,12.0,7.445025335081137,8.5,25,9.0,-0.007760641005703126
142.0,11.361333648859825,-14.621327352588285,6.458280614838596,11.0,7.445025335081137,7.5,25,8.0,0.0038364124590639435
143.0,11.863730204407606,-14.61797939510961,6.571933818899883,10.0,7.445025335081137,7.0,25,7.5,0.016764627091352156
144.0,12.36581500831568,-14.609861239348929,6.682359355796424,9.0,7.445025335081137,6.5,25,7.0,0.03097838612358062
145.0,12.867494830994332,-14.596656947149718,6.789414131572768,8.0,7.445025335081137,6.0,25,6.5,0.04642265952469024
146.0,13.86923912024193,-14.553756551195011,6.8923209588642935,7.0,7.445025335081137,5.0,25,5.5,0.06303646108012481
147.0,14.369090366582954,-14.523462401808526,6.9901531206404925,6.0,7.445025335081137,4.5,25,5.0,0.08075601821152616
148.0,15.366181995889072,-14.443758985203695,7.082043411332639,5.0,7.445025335081137,3.5,25,4.0,0.09951777438089525
149.0,15.863181744015089,-14.393810639179234,7.168048258766119,4.0,7.445025335081137,3.0,25,3.5,0.11926135072427425
150.0,16.853459613788115,-14.272465275003672,7.248097809770505,3.0,7.445025335081137,2.0,25,2.5,0.13993260994131995
151.0,17.346476611865267,-14.200607285763507,7.321306955045662,2.0,7.445025335081137,1.5,25,2.0,0.1614869975387219
152.0,17.837900853780027,-14.121010245813684,7.387014826030878,1.0,7.445025335081137,1.0,25,1.5,0.18389339237256586
153.0,18.81542663475664,-13.937850528072374,7.445025335081137,0.0,7.445025335081137,0.0,25,0.5,0.18389339237256586
154.0,19.30125383926422,-13.833957390010227,7.495485321845411,10.0,7.622755313533291,8.0,25,24.50000000000001,0.24607246557015167
155.0,20.266351487952363,-13.600857693302656,7.538801827876894,9.0,7.622755313533291,7.0,25,23.50000000000001,0.26251217472714083
156.0,21.221806803415138,-13.333320095151427,7.575173937276952,8.0,7.622755313533291,6.0,25,22.50000000000001,0.29753199901587674
157.0,21.695590104765948,-13.186456685084767,7.604751600151053,7.0,7.622755313533291,5.5,25,22.00000000000001,0.333249050634612
158.0,22.63464338172055,-12.86636634657876,7.627696839806888,6.0,7.622755313533291,4.5,25,21.000000000000007,0.3613146136452873
159.0,23.099678639069072,-12.693135447526975,7.6436680572876785,5.0,7.622755313533291,4.0,25,20.500000000000007,0.3843956669660817
160.0,24.020227772296792,-12.320459884354687,7.653031611720937,4.0,7.622755313533291,3.0,25,19.500000000000007,0.40832103655512775
161.0,24.475549131431087,-12.121146086265393,7.655320670618572,3.0,7.622755313533291,2.5,25,19.000000000000007,0.4378561894357191
162.0,25.37587188350345,-11.697064067156385,7.651117833362652,2.0,7.622755313533291,1.5,25,18.000000000000007,0.47104476706482795
163.0,25.82073853528881,-11.472563009926178,7.6403169489229965,1.0,7.622755313533291,1.0,25,17.500000000000007,0.49369942500548214
164.0,26.699632153326174,-10.999477699982462,7.622755313533291,0.0,7.622755313533291,0.0,25,16.500000000000007,0.49369942500548214
