t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,front_v,front_d,psi_t
2106.0,-3.636728127884574,-13.99007126950556,0.7480491761909774,15.0,1.0509089446759887,1.5,25,18.0,-0.02046364085580758
2107.0,-3.1394404865162002,-14.000132163278394,0.7061396816494595,14.0,1.0509089446759887,1.0,25,17.5,-0.019063829390299863
2108.0,-3.1394404865162002,-14.000132163278394,0.6795573632887808,13.0,1.0509089446759887,1.0,25,17.5,3.1123094201120343
2109.0,-3.1394404865162002,-14.000132163278394,0.6667980278915048,12.0,1.0509089446759887,1.0,25,17.5,3.121759876512032
2110.0,-3.1394404865162002,-14.000132163278394,0.6665746769867574,11.0,1.0509089446759887,1.0,25,17.5,-0.056639109383868964
2111.0,-3.1394404865162002,-14.000132163278394,0.6770161150223827,10.0,1.0509089446759887,1.0,25,17.5,-0.025571881489190578
2112.0,-3.1394404865162002,-14.000132163278394,0.6965489358257608,9.0,1.0509089446759887,1.0,25,17.5,-0.023997013204605722
2113.0,-3.1394404865162002,-14.000132163278394,0.723207611962153,8.0,1.0509089446759887,1.0,25,17.5,-0.023421061202771935
2114.0,-2.642224754355933,-14.01220195981182,0.7549142534089551,7.0,1.0509089446759887,0.5,25,17.0,-0.02320810238172236
2115.0,-2.642224754355933,-14.01220195981182,0.7899907974147548,6.0,1.0509089446759887,0.5,25,17.0,-0.023450366924469883
2116.0,-2.642224754355933,-14.01220195981182,0.8275766369346105,5.0,1.0509089446759887,0.5,25,17.0,-0.025438548530337925
2117.0,-2.642224754355933,-14.01220195981182,0.8669479799849585,4.0,1.0509089446759887,0.5,25,17.0,-0.039537559531513375
2118.0,-2.642224754355933,-14.01220195981182,0.9089577162882768,3.0,1.0509089446759887,0.5,25,17.0,-0.042155284537381404
2119.0,-2.642224754355933,-14.01220195981182,0.9538537047157704,2.0,1.0509089446759887,0.5,25,17.0,-0.02992678109323234
2120.0,-2.145038271272796,-14.026260972907641,1.0012090940457945,1.0,1.0509089446759887,0.0,25,16.5,-0.026581156543228304
2121.0,-2.145038271272796,-14.026260972907641,1.0509089446759887,0.0,1.0509089446759887,0.0,25,16.5,-0.026581156543228304
2122.0,-2.145038271272796,-14.026260972907641,1.1039709054137252,53.0,5.743017471678108,21.0,25,21.5,-0.09922776350722859
2123.0,-2.145038271272796,-14.026260972907641,1.1622259074723813,52.0,5.743017471678108,21.0,25,21.5,-0.0732770624563803
2124.0,-2.145038271272796,-14.026260972907641,1.2266158037462258,51.0,5.743017471678108,21.0,25,21.5,-0.05504672516784386
2125.0,-1.6478385085105105,-14.042271075919555,1.2979371209731232,50.0,5.743017471678108,20.5,25,21.0,-0.042747649692641165
2126.0,-1.6478385085105105,-14.042271075919555,1.377759921031237,49.0,5.743017471678108,20.5,25,21.0,-0.034954109161021096
2127.0,-1.6478385085105105,-14.042271075919555,1.4678655047380873,48.0,5.743017471678108,20.5,25,21.0,-0.03054683896559992
2128.0,-1.150583556810588,-14.060175652526965,1.5692717323650485,47.0,5.743017471678108,20.0,25,20.5,-0.02865397840233493
2129.0,-1.150583556810588,-14.060175652526965,1.6819118466792486,46.0,5.743017471678108,20.0,25,20.5,-0.028598986639504703
2130.0,-1.150583556810588,-14.060175652526965,1.8051806834774191,45.0,5.743017471678108,20.0,25,20.5,-0.02985779459792979
2131.0,-0.6532325984416012,-14.079899640530922,1.937758429216604,44.0,5.743017471678108,19.5,25,20.0,-0.03202472572403903
2132.0,-0.6532325984416012,-14.079899640530922,2.078749684305448,43.0,5.743017471678108,19.5,25,20.0,-0.034785843675382185
2133.0,-0.6532325984416012,-14.079899640530922,2.2274508703897373,42.0,5.743017471678108,19.5,25,20.0,-0.03789827354549285
2134.0,-0.15574636258545382,-14.101349665049165,2.3822277493976087,41.0,5.743017471678108,19.0,25,19.5,-0.04117420672062769
2135.0,-0.15574636258545382,-14.101349665049165,2.540786811206324,40.0,5.743017471678108,19.0,25,19.5,-0.04446853208825772
2136.0,0.34191243646807834,-14.124414257486745,2.701633752010068,39.0,5.743017471678108,18.5,25,19.0,-0.04766925911560819
2137.0,0.34191243646807834,-14.124414257486745,2.863758727616557,38.0,5.743017471678108,18.5,25,19.0,-0.050690086410923034
2138.0,0.8397786788675745,-14.148964156659186,3.0259566156837083,37.0,5.743017471678108,18.0,25,18.5,-0.05346461953436933
2139.0,1.3378844370359388,-14.174852688444815,3.186413094688132,36.0,5.743017471678108,17.5,25,18.0,-0.05594185843193113
2140.0,1.3378844370359388,-14.174852688444815,3.343926234234242,35.0,5.743017471678108,17.5,25,18.0,-0.058082664181543085
2141.0,1.8362585923449442,-14.201916220343044,3.4985077861854186,34.0,5.743017471678108,17.0,25,17.5,-0.05985698271935896
2142.0,2.3349264711773827,-14.229974687315307,3.6494689216377783,33.0,5.743017471678108,16.5,25,17.0,-0.061241654837803826
2143.0,2.3349264711773827,-14.229974687315307,3.796000364857728,32.0,5.743017471678108,16.5,25,17.0,-0.06221868095486118
2144.0,2.8339095009257527,-14.25883218528548,3.9372148582468802,31.0,5.743017471678108,16.0,25,16.5,-0.06277383897278813
2145.0,3.3332248864763585,-14.288277628676445,4.07182819996129,30.0,5.743017471678108,15.5,25,16.0,-0.06289557626584638
2146.0,3.832885307727837,-14.318085468359534,4.19905635589712,29.0,5.743017471678108,15.0,25,15.5,-0.06257411418603653
2147.0,4.332898638693036,-14.348016466393759,4.318395482120645,28.0,5.743017471678108,14.5,25,15.0,-0.06180071674505787
2148.0,4.833267688733116,-14.377818523931253,4.429948357486801,27.0,5.743017471678108,14.0,25,14.5,-0.06056708529087677
2149.0,4.833267688733116,-14.377818523931253,4.534013056884597,26.0,5.743017471678108,14.0,25,14.5,-0.05886484877505569
2150.0,5.333989966472954,-14.407227558666055,4.630594230765636,25.0,5.743017471678108,13.5,25,14.0,-0.05668512514891567
2151.0,5.835057466946617,-14.435968428202665,4.720695843834889,24.0,5.743017471678108,13.0,25,13.5,-0.054018133943517746
2152.0,6.3364564825220135,-14.463755895721285,4.8051238537627725,23.0,5.743017471678108,12.5,25,13.0,-0.0508528434881692
2153.0,6.838167438153539,-14.490295634316418,4.8837808407011885,22.0,5.743017471678108,12.0,25,12.5,-0.047176638736144576
2154.0,7.340164751511699,-14.515285266385606,4.9565605514308,21.0,5.743017471678108,11.5,25,12.0,-0.042974997465106725
2155.0,7.842416718538715,-14.538415434445035,5.023957325654747,20.0,5.743017471678108,11.0,25,11.5,-0.0382311638306843
2156.0,8.34488542497891,-14.559370899748735,5.0862754280514535,19.0,5.743017471678108,10.5,25,11.0,-0.03292580896376879
2157.0,8.847526684432953,-14.577831665088182,5.1435288003470925,18.0,5.743017471678108,10.0,25,10.5,-0.027036668578647845
2158.0,9.350290003484824,-14.593474118148926,5.1959444425436265,17.0,5.743017471678108,9.5,25,10.0,-0.02053814743852642
2159.0,9.853118574450473,-14.605972191801126,5.2446658282487375,16.0,5.743017471678108,9.0,25,9.5,-0.01340088002861117
2160.0,10.355949296297087,-14.614998537700655,5.290744017621718,15.0,5.743017471678108,8.5,25,9.0,-0.005591235920232108
2161.0,10.858712824281966,-14.620225709577484,5.333750898757834,14.0,5.743017471678108,8.0,25,8.5,0.0029292429342222368
2162.0,11.863730204407606,-14.61797939510961,5.373397551828824,13.0,5.743017471678108,7.0,25,7.5,0.0122044873716088
2163.0,12.36581500831568,-14.609861239348929,5.409951387951652,12.0,5.743017471678108,6.5,25,7.0,0.02228464509619911
2164.0,12.867494830994332,-14.596656947149718,5.444745167590492,11.0,5.743017471678108,6.0,25,6.5,0.033226942582391034
2165.0,13.368670897344533,-14.578056417367721,5.4775909029426435,10.0,5.743017471678108,5.5,25,6.0,0.04509668662014853
2166.0,13.86923912024193,-14.553756551195011,5.50875070047647,9.0,5.743017471678108,5.0,25,5.5,0.05796843061774529
2167.0,14.369090366582954,-14.523462401808526,5.539178055451909,8.0,5.743017471678108,4.5,25,5.0,0.07192733436847576
2168.0,14.868110756442098,-14.48688830471999,5.569516190837406,7.0,5.743017471678108,4.0,25,4.5,0.08707074965882783
2169.0,15.366181995889072,-14.443758985203695,5.599118448470256,6.0,5.743017471678108,3.5,25,4.0,0.10351006742658059
2170.0,16.358984014716967,-14.33679198392561,5.627985495716917,5.0,5.743017471678108,2.5,25,3.0,0.12137286441095659
2171.0,16.853459613788115,-14.272465275003672,5.655630307048013,4.0,5.743017471678108,2.0,25,2.5,0.14080538706363538
2172.0,17.346476611865267,-14.200607285763507,5.681635877984438,3.0,5.743017471678108,1.5,25,2.0,0.1619754057040903
2173.0,17.837900853780027,-14.121010245813684,5.705037280333933,2.0,5.743017471678108,1.0,25,1.5,0.18507545888492988
2174.0,18.32759650486401,-14.033482734828794,5.725404412790419,1.0,5.743017471678108,0.5,25,1.0,0.21032648084990635
2175.0,18.81542663475664,-13.937850528072374,5.743017471678108,0.0,5.743017471678108,0.0,25,0.5,0.21032648084990635
2201.0,30.824097910546328,-5.143578819808376,5.239771831864436,28.0,7.811746613914202,16.5,25,17.0,0.9964063521399479
2202.0,31.103354163399658,-4.719034408144953,5.229551205409504,27.0,7.811746613914202,16.0,25,16.5,1.0079915133316684
2203.0,31.37681633463192,-4.2892039164594316,5.227550864410599,26.0,7.811746613914202,15.5,25,16.0,1.0198594979440851
2204.0,31.64465234958091,-3.854481305615849,5.233771634299687,25.0,7.811746613914202,15.0,25,15.5,1.0318521890657728
2205.0,31.90703872716369,-3.4152595635588696,5.24862819506202,24.0,7.811746613914202,14.5,25,15.0,1.0438096917668016
2206.0,32.16415998020251,-2.971929240984452,5.272401192056614,23.0,7.811746613914202,14.0,25,14.5,1.0555794932614593
2207.0,32.4162080013002,-2.5248770039401265,5.305171504296538,22.0,7.811746613914202,13.5,25,14.0,1.0670241143241919
2208.0,32.66338143606631,-2.074484208179161,5.3469128074057855,21.0,7.811746613914202,13.0,25,13.5,1.0780264849930437
2209.0,32.90588504549542,-1.6211255000925675,5.3971096338688564,20.0,7.811746613914202,12.5,25,13.0,1.0884927428943105
2210.0,33.1439290592987,-1.1651674490430146,5.455343985487993,19.0,7.811746613914202,12.0,25,12.5,1.0983525911931595
2211.0,33.37772852199036,-0.7069672159246494,5.522126575876364,18.0,7.811746613914202,11.5,25,12.0,1.107557670030067
2212.0,33.60750263353001,-0.2468712627730376,5.597206624737022,17.0,7.811746613914202,11.0,25,11.5,1.1160785522479875
2213.0,33.83347408632248,0.214785891750946,5.6806347567855475,16.0,7.811746613914202,10.5,25,11.0,1.1239009851853454
2214.0,34.05586840037619,0.6776828661790795,5.772788907451925,15.0,7.811746613914202,10.0,25,10.5,1.1310219099506484
2215.0,34.27491325842165,1.1415125545315448,5.873014438940194,14.0,7.811746613914202,9.5,25,10.0,1.1374456497899343
