t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,front_v,front_d,psi_t
428.0,-19.143001859890077,-14.161284490297318,6.224559526584994,66.0,7.076894693295922,38.0,25,38.5,0.0064018833051197425
429.0,-18.6484014105037,-14.16037787388733,6.144609548213785,65.0,7.076894693295922,37.5,25,38.0,0.00734822546573577
430.0,-18.15202912776191,-14.158702771929141,6.063047677529839,64.0,7.076894693295922,37.0,25,37.5,0.008511388562229442
431.0,-17.15497998287456,-14.152504064868168,5.979522317041723,63.0,7.076894693295922,36.0,25,36.5,0.009849509067483218
432.0,-16.654759325784582,-14.147826689148625,5.893953528829354,62.0,7.076894693295922,35.5,25,36.0,0.011318628410269772
433.0,-16.153680675894815,-14.142064031890106,5.80566338069992,61.0,7.076894693295922,35.0,25,35.5,0.012872948345278204
434.0,-15.651926100024088,-14.135236492940875,5.714442334996479,60.0,7.076894693295922,34.5,25,35.0,0.014465187734227822
435.0,-15.149660539362753,-14.1273957625877,5.620893659374815,59.0,7.076894693295922,34.0,25,34.5,0.016047043970258686
436.0,-14.64703252463249,-14.118620891138717,5.5263047301067285,58.0,7.076894693295922,33.5,25,34.0,0.0175697580519752
437.0,-14.144174889973659,-14.10901454935647,5.431556893746028,57.0,7.076894693295922,33.0,25,33.5,0.01898477733248932
438.0,-13.64120548501111,-14.098699476117876,5.337013458855057,56.0,7.076894693295922,32.5,25,33.0,0.020244504453366934
439.0,-13.138227884549561,-14.087815109677749,5.242843131355354,55.0,7.076894693295922,32.0,25,32.5,0.021303115238053425
440.0,-12.13259525943582,-14.064960790922413,5.1503004378385535,54.0,7.076894693295922,31.0,25,31.5,0.022117422761679537
441.0,-11.630082353386495,-14.053325391364082,5.06058265815311,53.0,7.076894693295922,30.5,25,31.0,0.022647759885279627
442.0,-11.127846883058703,-14.041784293898392,4.974626499547479,52.0,7.076894693295922,30.0,25,30.5,0.02285884870837496
443.0,-10.625931573197116,-14.03051607512214,4.893652440662291,51.0,7.076894693295922,29.5,25,30.0,0.022720623088560127
444.0,-10.625931573197116,-14.03051607512214,4.819882016190854,50.0,7.076894693295922,29.5,25,30.0,0.02220896994895481
445.0,-10.12436905137923,-14.01969945136522,4.754816863981199,49.0,7.076894693295922,29.0,25,29.5,0.021306356762293772
446.0,-9.623182525747414,-14.00951109372842,4.699463144870911,48.0,7.076894693295922,28.5,25,29.0,0.02000231641300574
447.0,-9.122386455979168,-14.000123597738767,4.655013870011562,47.0,7.076894693295922,28.0,25,28.5,0.018293766455652245
448.0,-8.621987216946343,-13.991703603999245,4.622178241911491,46.0,7.076894693295922,27.5,25,28.0,0.01618514728178029
