t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,front_v,front_d,psi_t
606.0,37.141937829073456,-26.37142873536787,0.364795134287726,26.0,4.383604819095808,6.5,25,21.0,1.973583130608653
607.0,37.141937829073456,-26.37142873536787,0.4657479575907982,25.0,4.383604819095808,6.5,25,21.0,2.006884864245353
608.0,37.141937829073456,-26.37142873536787,0.5835764645699825,24.0,4.383604819095808,6.5,25,21.0,2.0278361119953003
609.0,37.141937829073456,-26.37142873536787,0.7184127643632177,23.0,4.383604819095808,6.5,25,21.0,2.035472669923293
610.0,36.92611835338651,-25.925962713067218,0.8691039581085797,22.0,4.383604819095808,6.0,25,20.5,2.033599285058356
611.0,36.92611835338651,-25.925962713067218,1.0336324395064234,21.0,4.383604819095808,6.0,25,20.5,2.026686485704403
612.0,36.92611835338651,-25.925962713067218,1.2095041794057595,20.0,4.383604819095808,6.0,25,20.5,2.0178531760256697
613.0,36.92611835338651,-25.925962713067218,1.3944192949037961,19.0,4.383604819095808,6.0,25,20.5,2.008778605666697
614.0,36.71762177249751,-25.478038567773446,1.5858221369371788,18.0,4.383604819095808,5.5,25,20.0,2.0001946880768102
615.0,36.71762177249751,-25.478038567773446,1.7812570196352913,17.0,4.383604819095808,5.5,25,20.0,1.9923183893149652
616.0,36.71762177249751,-25.478038567773446,1.97897228126116,16.0,4.383604819095808,5.5,25,20.0,1.9851134205587115
617.0,36.51639603128315,-25.027713367442466,2.176841032321837,15.0,4.383604819095808,5.0,25,19.5,1.9784263700476679
618.0,36.51639603128315,-25.027713367442466,2.3724885942823835,14.0,4.383604819095808,5.0,25,19.5,1.9720517082274558
619.0,36.32238907462015,-24.575044180030126,2.5632247677486264,13.0,4.383604819095808,4.5,25,19.0,1.9657611371179242
620.0,36.32238907462015,-24.575044180030126,2.7473661932840336,12.0,4.383604819095808,4.5,25,19.0,1.9593171350407221
621.0,36.1355488473852,-24.12008807349235,2.924102084401296,11.0,4.383604819095808,4.0,25,18.5,1.9524815778238116
622.0,36.1355488473852,-24.12008807349235,3.0928679570909585,10.0,4.383604819095808,4.0,25,18.5,1.9450257483991018
623.0,35.955823294455,-23.662902115784988,3.2533789849939097,9.0,4.383604819095808,3.5,25,18.0,1.936745595913604
624.0,35.78316036070628,-23.203543374863955,3.40595763332429,8.0,4.383604819095808,3.0,25,17.5,1.9274841357899557
625.0,35.78316036070628,-23.203543374863955,3.5515287131036963,7.0,4.383604819095808,3.0,25,17.5,1.9171602794203986
626.0,35.61750799101572,-22.74206891868512,3.6900493831383883,6.0,4.383604819095808,2.5,25,17.0,1.9057996622395321
627.0,35.45881413026001,-22.27853581520437,3.820988000504582,5.0,4.383604819095808,2.0,25,16.5,1.893558805316971
628.0,35.45881413026001,-22.27853581520437,3.9444126381503253,4.0,4.383604819095808,2.0,25,16.5,1.8807312721402636
629.0,35.30702672331589,-21.8130011323776,4.061518376174114,3.0,4.383604819095808,1.5,25,16.0,1.867726310892596
630.0,35.16209371506003,-21.34552193816068,4.173305885026881,2.0,4.383604819095808,1.0,25,15.5,1.855018409270136
631.0,35.023963050369154,-20.876155300509513,4.2804350818579175,1.0,4.383604819095808,0.5,25,15.0,1.8430778662522447
632.0,34.892582674119964,-20.40495828737997,4.383604819095808,0.0,4.383604819095808,0.0,25,14.5,1.8430778662522447
633.0,34.76790053118916,-19.93198796672794,4.483201419744599,69.0,9.399015755386305,50.0,25,50.5,1.8372829879231676
634.0,34.64986456645343,-19.45730140650932,4.578562640174316,68.0,9.399015755386305,49.5,25,50.0,1.81831836118106
635.0,34.5384227247895,-18.980955674679976,4.669770208479214,67.0,9.399015755386305,49.0,25,49.5,1.8008822182504607
636.0,34.5384227247895,-18.980955674679976,4.756997806390077,66.0,9.399015755386305,49.0,25,49.5,1.7846330819529301
637.0,34.43352295107407,-18.50300783919581,4.839899785119521,65.0,9.399015755386305,48.5,25,49.0,1.769305141275854
638.0,34.335113190183826,-18.02351496801269,4.918966624200657,64.0,9.399015755386305,48.0,25,48.5,1.7546887339113324
639.0,34.24314138699548,-17.542534129086533,4.994913237484711,63.0,9.399015755386305,47.5,25,48.0,1.7406166526486218
640.0,34.157555486385746,-17.060122390373195,5.067236298022818,62.0,9.399015755386305,47.0,25,47.5,1.7269543673750416
641.0,34.078303433231326,-16.57633681982857,5.136741965487461,61.0,9.399015755386305,46.5,25,47.0,1.7135929302675887
642.0,34.0053331724089,-16.091234485408553,5.204826836696875,60.0,9.399015755386305,46.0,25,46.5,1.7004437513416686
643.0,33.9385926487952,-15.604872455069005,5.2727650905383605,59.0,9.399015755386305,45.5,25,46.0,1.6874346976597747
644.0,33.87802980726691,-15.117307796765832,5.3420298960226695,58.0,9.399015755386305,45.0,25,45.5,1.674507141721916
645.0,33.77522894997341,-14.138798868092152,5.414476208277215,57.0,9.399015755386305,44.0,25,44.5,1.6616136981215697
646.0,33.73288682396159,-13.64796873363341,5.490784515895702,56.0,9.399015755386305,43.5,25,44.0,1.6487164637756009
647.0,33.69651415954201,-13.15616424303458,5.572058198726928,55.0,9.399015755386305,43.0,25,43.5,1.6357856290764594
648.0,33.666058901591356,-12.66344246425155,5.6588708317119245,54.0,9.399015755386305,42.5,25,43.0,1.6227983634395708
649.0,33.64146899498634,-12.1698604652402,5.750503047560272,53.0,9.399015755386305,42.0,25,42.5,1.6097379042085684
650.0,33.622692384603674,-11.67547531395642,5.8457052038227175,52.0,9.399015755386305,41.5,25,42.0,1.596592796172233
651.0,33.60967701532004,-11.180344078356097,5.943632845322799,51.0,9.399015755386305,41.0,25,41.5,1.5833562422974652
652.0,33.60237083201216,-10.684523826395116,6.0442754081858325,50.0,9.399015755386305,40.5,25,41.0,1.5700255361995585
653.0,33.60467780283045,-9.691044545214712,6.1477885454852785,49.0,9.399015755386305,39.5,25,40.0,1.556601554366063
654.0,33.61418684671002,-9.193499651907064,6.2535144079149605,48.0,9.399015755386305,39.0,25,39.5,1.543088291911581
655.0,33.629196856072156,-8.695494014062303,6.360943867854832,47.0,9.399015755386305,38.5,25,39.0,1.5294924301320878
656.0,33.649655775793555,-8.1970846996363,6.468850872450223,46.0,9.399015755386305,38.0,25,38.5,1.5158229276658115
657.0,33.706712125820964,-7.199283312864157,6.576193401201032,45.0,9.399015755386305,37.0,25,37.5,1.502090629871037
658.0,33.74320544588037,-6.700005376429776,6.6820763315005625,44.0,9.399015755386305,36.5,25,37.0,1.4883078932424594
659.0,33.78493945580585,-6.200552035237706,6.785798028235147,43.0,9.399015755386305,36.0,25,36.5,1.4744882234113215
660.0,33.883921324761864,-5.201347410404047,6.8867746913921914,42.0,9.399015755386305,35.0,25,35.5,1.4606459265797458
661.0,33.9410650735458,-4.701710262674221,6.984614303596157,41.0,9.399015755386305,34.5,25,35.0,1.4467957751790759
662.0,34.00324129170263,-4.202125982010248,7.079380428399085,40.0,9.399015755386305,34.0,25,34.5,1.43295268916076
663.0,34.14248291564176,-3.2033442937034065,7.170832761960077,39.0,9.399015755386305,33.0,25,33.5,1.419131434662167
664.0,34.21944421117747,-2.704261021972304,7.258801383148597,38.0,9.399015755386305,32.5,25,33.0,1.405346341878177
665.0,34.3877874937647,-1.7069949631341714,7.342976890199234,37.0,9.399015755386305,31.5,25,32.0,1.3916110438485465
666.0,34.479065370569636,-1.2089263119389138,7.422653005496079,36.0,9.399015755386305,31.0,25,31.5,1.377938237581632
667.0,34.57501133088438,-0.711310003500703,7.4982527998194355,35.0,9.399015755386305,30.5,25,31.0,1.3643394685138703
668.0,34.780699281550106,0.28233731328101896,7.570443026005808,34.0,9.399015755386305,29.5,25,30.0,1.3508249387936757
669.0,34.890337161654514,0.7782541857127576,7.640314397326852,33.0,9.399015755386305,29.0,25,29.5,1.3374033393122293
670.0,35.12294045578989,1.7679890188785767,7.708782745025313,32.0,9.399015755386305,28.0,25,28.5,1.3240817048172902
671.0,35.24580175957428,2.261692843700878,7.7764761402578735,31.0,9.399015755386305,27.5,25,28.0,1.3108652908675316
672.0,35.50438340495997,3.246487970044857,7.844825125520643,30.0,9.399015755386305,26.5,25,27.0,1.2977574708387183
673.0,35.63999963631468,3.737465135654748,7.914578201016147,29.0,9.399015755386305,26.0,25,26.5,1.284759650693111
674.0,35.92362264073133,4.716293331970938,7.985111832028402,28.0,9.399015755386305,25.0,25,25.5,1.2718711987838482
675.0,36.22341933326898,5.6905728953764125,8.056441681040086,27.0,9.399015755386305,24.0,25,24.5,1.2590893875859317
676.0,36.379252674774925,6.175864269847933,8.128615698260068,26.0,9.399015755386305,23.5,25,24.0,1.2464093439270265
