t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,front_v,front_d,psi_t
1.0,-11.630082353386495,-14.053325391364082,6.552701220870673,49.0,5.733834783109818,30.0,25,31.0,0.01677436603853589
2.0,-11.127846883058703,-14.041784293898392,6.530894368308218,48.0,5.733834783109818,29.5,25,30.5,0.018481928548080832
3.0,-10.12436905137923,-14.01969945136522,6.508618582310689,47.0,5.733834783109818,28.5,25,29.5,0.018961063145337718
4.0,-9.623182525747414,-14.00951109372842,6.485974728597082,46.0,5.733834783109818,28.0,25,29.0,0.01832821936957309
5.0,-9.122386455979168,-14.000123597738767,6.463585426835481,45.0,5.733834783109818,27.5,25,28.5,0.016701856765027702
6.0,-8.621987216946343,-13.991703603999245,6.441743940890541,44.0,5.733834783109818,27.0,25,28.0,0.014201331668271805
7.0,-7.622368232934297,-13.978392662934382,6.420617660318983,43.0,5.733834783109818,26.0,25,27.0,0.01094587642208445
8.0,-7.12312667327307,-13.973790349497195,6.399906439941133,42.0,5.733834783109818,25.5,25,26.5,0.007053663654173325
9.0,-6.6242395823425495,-13.970730046373944,6.379529770288718,41.0,5.733834783109818,25.0,25,26.0,0.002640952287657909
10.0,-5.627426965259271,-13.96967603562667,6.359693427359527,40.0,5.733834783109818,24.0,25,25.0,-0.002178684770862716
11.0,-5.129440397714163,-13.971866028821285,6.340796130613253,39.0,5.733834783109818,23.5,25,24.5,-0.0072950490552846
12.0,-4.631687398638113,-13.975963708292925,6.3241375925892065,38.0,5.733834783109818,23.0,25,24.0,-0.012601917717032536
13.0,-4.134129966298584,-13.982020670115118,6.310218802070179,37.0,5.733834783109818,22.5,25,23.5,-0.01799755402893586
14.0,-3.1394404865162002,-14.000132163278394,6.299140990643089,36.0,5.733834783109818,21.5,25,22.5,-0.02338512466429564
15.0,-2.642224754355933,-14.01220195981182,6.290608226554885,35.0,5.733834783109818,21.0,25,22.0,-0.02867302280354877
16.0,-2.145038271272796,-14.026260972907641,6.2842278228912125,34.0,5.733834783109818,20.5,25,21.5,-0.033775098206223576
17.0,-1.6478385085105105,-14.042271075919555,6.279400096346784,33.0,5.733834783109818,20.0,25,21.0,-0.038610797696142576
18.0,-0.6532325984416012,-14.079899640530922,6.275216293483436,32.0,5.733834783109818,19.0,25,20.0,-0.04310522180851139
19.0,-0.15574636258545382,-14.101349665049165,6.270856841772102,31.0,5.733834783109818,18.5,25,19.5,-0.047189105443471525
20.0,0.34191243646807834,-14.124414257486745,6.265701704518018,30.0,5.733834783109818,18.0,25,19.0,-0.05079873211697194
21.0,0.8397786788675745,-14.148964156659186,6.259134285186732,29.0,5.733834783109818,17.5,25,18.5,-0.053875792708702734
22.0,1.8362585923449442,-14.201916220343044,6.250647219288576,28.0,5.733834783109818,16.5,25,17.5,-0.056367200440183625
23.0,2.3349264711773827,-14.229974687315307,6.24003933481192,27.0,5.733834783109818,16.0,25,17.0,-0.05822487418329573
24.0,2.8339095009257527,-14.25883218528548,6.227315941880579,26.0,5.733834783109818,15.5,25,16.5,-0.05940550214146184
25.0,3.3332248864763585,-14.288277628676445,6.212786056190892,25.0,5.733834783109818,15.0,25,16.0,-0.059870297527020194
26.0,4.332898638693036,-14.348016466393759,6.197351642435661,24.0,5.733834783109818,14.0,25,15.0,-0.05958475715382108
27.0,4.833267688733116,-14.377818523931253,6.180617719937061,23.0,5.733834783109818,13.5,25,14.5,-0.058518432949954194
28.0,5.333989966472954,-14.407227558666055,6.162000020285621,22.0,5.733834783109818,13.0,25,14.0,-0.05664472534074338
29.0,5.835057466946617,-14.435968428202665,6.141526085591432,21.0,5.733834783109818,12.5,25,13.5,-0.05394070631443692
30.0,6.838167438153539,-14.490295634316418,6.118931397719702,20.0,5.733834783109818,11.5,25,12.5,-0.05038697880480091
31.0,7.340164751511699,-14.515285266385606,6.093657431296906,19.0,5.733834783109818,11.0,25,12.0,-0.04596757783232977
32.0,7.842416718538715,-14.538415434445035,6.066364401352758,18.0,5.733834783109818,10.5,25,11.5,-0.040669917650712185
33.0,8.34488542497891,-14.559370899748735,6.038003941701263,17.0,5.733834783109818,10.0,25,11.0,-0.034484787945056
34.0,8.847526684432953,-14.577831665088182,6.0085156802658,16.0,5.733834783109818,9.5,25,10.5,-0.027406400911196352
35.0,9.853118574450473,-14.605972191801126,5.978053818760753,15.0,5.733834783109818,8.5,25,9.5,-0.019432489791706524
36.0,10.355949296297087,-14.614998537700655,5.9477976361002725,14.0,5.733834783109818,8.0,25,9.0,-0.010564458133318338
37.0,10.858712824281966,-14.620225709577484,5.918266794425543,13.0,5.733834783109818,7.5,25,8.5,-0.0008075776428763624
38.0,11.361333648859825,-14.621327352588285,5.889994991508907,12.0,5.733834783109818,7.0,25,8.0,0.009828768954947885
39.0,11.863730204407606,-14.61797939510961,5.863716850258036,11.0,5.733834783109818,6.5,25,7.5,0.021330805213561937
40.0,12.867494830994332,-14.596656947149718,5.8402974110913215,10.0,5.733834783109818,5.5,25,6.5,0.03368004518952594
41.0,13.368670897344533,-14.578056417367721,5.8197288356073775,9.0,5.733834783109818,5.0,25,6.0,0.04685295300839898
42.0,13.86923912024193,-14.553756551195011,5.80164031460069,8.0,5.733834783109818,4.5,25,5.5,0.06082058775952341
43.0,14.369090366582954,-14.523462401808526,5.786188905488657,7.0,5.733834783109818,4.0,25,5.0,0.07554824511884142
44.0,14.868110756442098,-14.48688830471999,5.773212991913602,6.0,5.733834783109818,3.5,25,4.5,0.09099510820749906
45.0,15.366181995889072,-14.443758985203695,5.7624623877297445,5.0,5.733834783109818,3.0,25,4.0,0.10711392083691151
46.0,16.358984014716967,-14.33679198392561,5.753533058043552,4.0,5.733834783109818,2.0,25,3.0,0.123850696287154
47.0,16.853459613788115,-14.272465275003672,5.746240514458128,3.0,5.733834783109818,1.5,25,2.5,0.14114447392941795
48.0,17.346476611865267,-14.200607285763507,5.7403713764877615,2.0,5.733834783109818,1.0,25,2.0,0.15892713416302165
49.0,17.837900853780027,-14.121010245813684,5.736055558482676,1.0,5.733834783109818,0.5,25,1.5,0.17712327915569465
