t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,front_v,front_d,psi_t
1.0,21.139872675547203,11.021969510651328,6.957236204844563,17.0,7.775420545539642,12.5,25,13.5,-3.083342625904518
2.0,20.645431052254494,11.003874022678632,6.976063405675153,16.0,7.775420545539642,12.0,25,13.0,-3.075965936589282
3.0,19.660558637599504,10.940971866860744,6.9959685655382975,15.0,7.775420545539642,11.0,25,12.0,-3.0576238102786464
4.0,19.170324958937968,10.895988897845864,7.01705800816838,14.0,7.775420545539642,10.5,25,11.5,-3.031715219990292
5.0,18.194709944910592,10.778687196859511,7.039317087615816,13.0,7.775420545539642,9.5,25,10.5,-3.0018842564585606
6.0,17.709487754545105,10.706326743532014,7.063614806173961,12.0,7.775420545539642,9.0,25,10.0,-2.971051485512726
7.0,17.22608346621672,10.624835604540202,7.091309902267705,11.0,7.775420545539642,8.5,25,9.5,-2.9410593427763096
8.0,16.264967158833326,10.434619069782112,7.122989519155562,10.0,7.775420545539642,7.5,25,8.5,-2.912767575740556
9.0,15.787355113694472,10.326025922900707,7.1598162581172415,9.0,7.775420545539642,7.0,25,8.0,-2.88632589736588
10.0,14.838213557418307,10.082356488191312,7.203303980813247,8.0,7.775420545539642,6.0,25,7.0,-2.861444641298734
11.0,14.366735858065018,9.94753534755296,7.253471991398326,7.0,7.775420545539642,5.5,25,6.5,-2.837601292380996
12.0,13.430034697795069,9.652703019531241,7.310774361857983,6.0,7.775420545539642,4.5,25,5.5,-2.8141900868355174
13.0,12.964813894794426,9.493060400540413,7.375543484381338,5.0,7.775420545539642,4.0,25,5.0,-2.790647839451066
14.0,12.040577741540025,9.150374188374972,7.446725960447316,4.0,7.775420545539642,3.0,25,4.0,-2.7665900275102433
15.0,11.581516929982133,8.967800425249399,7.5235134112992705,3.0,7.775420545539642,2.5,25,3.5,-2.741972825267438
16.0,10.669338672693824,8.581478904720957,7.604646801791652,2.0,7.775420545539642,1.5,25,2.5,-2.7172541551556657
17.0,10.216130707470798,8.378287397032704,7.68899318831796,1.0,7.775420545539642,1.0,25,2.0,-2.693464968811636
18.0,9.315199062325313,7.95332513261587,7.775420545539642,0.0,7.775420545539642,0.0,25,1.0,-2.693464968811636
19.0,8.421135030010808,7.505689667325457,7.862193325020697,48.0,10.976373289935069,46.5,25,49.5,-2.704266389760945
20.0,7.9764901892046645,7.274189345900845,7.948155562141446,47.0,10.976373289935069,46.0,25,49.0,-2.672840042988465
21.0,7.091555030667203,6.797522617181129,8.032843401934336,46.0,10.976373289935069,45.0,25,48.0,-2.646818741621372
22.0,6.6510842266390195,6.553050279856709,8.115014462094322,45.0,10.976373289935069,44.5,25,47.5,-2.6258394752217677
23.0,5.773659329415585,6.0535846237381215,8.194792922948084,44.0,10.976373289935069,43.5,25,46.5,-2.60950291290847
24.0,4.9002562870525335,5.542446501089373,8.272785847584839,43.0,10.976373289935069,42.5,25,45.5,-2.5973994759281918
25.0,4.464805366039323,5.283381331137799,8.349589686924741,42.0,10.976373289935069,42.0,25,45.0,-2.5891264598291093
26.0,3.5958779986099114,4.760001673282236,8.425937451108927,41.0,10.976373289935069,41.0,25,44.0,-2.5842983815452105
27.0,2.7288738316157577,4.231901566126908,8.502635791917704,40.0,10.976373289935069,40.0,25,43.0,-2.5825525295970646
28.0,2.295826840347999,3.966916102963407,8.58002532979944,39.0,10.976373289935069,39.5,25,42.5,-2.5835513094196823
29.0,1.4301155288526175,3.4366866441243284,8.659034935834363,38.0,10.976373289935069,38.5,25,41.5,-2.586982570178377
30.0,0.5642241920557359,2.9081704933724204,8.739317056269329,37.0,10.976373289935069,37.5,25,40.5,-2.5925587489736652
31.0,0.1309581947349301,2.645293193327671,8.820534842060315,36.0,10.976373289935069,37.0,25,40.0,-2.60001539442498
32.0,-0.7367021163657306,2.1236902152311856,8.902878043082474,35.0,10.976373289935069,36.0,25,39.0,-2.6091094304772846
33.0,-1.6064876798842036,1.6093496320189935,8.986263184438789,34.0,10.976373289935069,35.0,25,38.0,-2.6196173799328886
34.0,-2.4791023714244043,1.10418029259613,9.070804657250646,33.0,10.976373289935069,34.0,25,37.0,-2.6313336713526048
35.0,-2.9166762800534336,0.8555775277805964,9.155918213374342,32.0,10.976373289935069,33.5,25,36.5,-2.6440690900998858
36.0,-3.7947369056362312,0.3673083801941495,9.240597472025279,31.0,10.976373289935069,32.5,25,35.5,-2.6576493946110666
37.0,-4.677141971161976,-0.1079045661003235,9.323950892727824,30.0,10.976373289935069,31.5,25,34.5,-2.6719140952014224
38.0,-5.564386176538292,-0.5688835200401492,9.405485511125939,29.0,10.976373289935069,30.5,25,33.5,-2.686715379663503
39.0,-6.456894522487223,-1.0146725753485484,9.485557941418099,28.0,10.976373289935069,29.5,25,32.5,-2.7019171639352026
40.0,-7.355019482582506,-1.444538810282971,9.563843363418288,27.0,10.976373289935069,28.5,25,31.5,-2.7173942446785784
41.0,-8.259039041173931,-1.857970833036081,9.640628764764255,26.0,10.976373289935069,27.5,25,30.5,-2.733031531966735
42.0,-9.169155597198973,-2.2546747727893655,9.716326718467222,25.0,10.976373289935069,26.5,25,29.5,-2.7487233432197407
43.0,-10.085495733881572,-2.634567716419376,9.790864203429644,24.0,10.976373289935069,25.5,25,28.5,-2.764372743235724
44.0,-11.008110854318085,-2.9977685908566483,9.864466660696868,23.0,10.976373289935069,24.5,25,27.5,-2.7798909190741266
45.0,-11.936978682950457,-3.3445864910972034,9.93748815848351,22.0,10.976373289935069,23.5,25,26.5,-2.795196582301918
46.0,-12.872005632926536,-3.675506453866724,10.01010582661342,21.0,10.976373289935069,22.5,25,25.5,-2.810215394490355
47.0,-13.81303003934767,-3.9911726769373637,10.082261501270436,20.0,10.976373289935069,21.5,25,24.5,-2.8248794147333594
48.0,-14.759826258403294,-4.292369184097161,10.154861655876953,19.0,10.976373289935069,20.5,25,23.5,-2.8391265703079798
49.0,-15.712109632392984,-4.579997935772173,10.228300774811032,18.0,10.976373289935069,19.5,25,22.5,-2.8529001534248666
50.0,-16.66954232063542,-4.855054385301095,10.302238518399776,17.0,10.976373289935069,18.5,25,21.5,-2.866148348367027
51.0,-17.63173999626468,-5.1186004808627095,10.375937243931267,16.0,10.976373289935069,17.5,25,20.5,-2.8788237942526833
52.0,-18.59827940891376,-5.371735113055817,10.448794076351586,15.0,10.976373289935069,16.5,25,19.5,-2.890883189250561
53.0,-19.568706813285143,-5.6155620081318816,10.51961416212591,14.0,10.976373289935069,15.5,25,18.5,-2.9022869423885695
54.0,-20.542547263608707,-5.851155066880286,10.587311418863619,13.0,10.976373289935069,14.5,25,17.5,-2.9129988791801864
55.0,-21.51931477398664,-6.0795211491662275,10.65132120349396,12.0,10.976373289935069,13.5,25,16.5,-2.922986007181627
56.0,-22.98889405762707,-6.41044897981698,10.711069383119504,11.0,10.976373289935069,12.0,25,15.0,-2.9322183472992314
57.0,-23.970882417501297,-6.624346901703959,10.765620103366084,10.0,10.976373289935069,11.0,25,14.0,-2.9406688361795874
58.0,-24.95417695028881,-6.8334166837609125,10.814034298077662,9.0,10.976373289935069,10.0,25,13.0,-2.9483133043016583
59.0,-25.93839094038721,-7.037834471912112,10.856394624828262,8.0,10.976373289935069,9.0,25,12.0,-2.9551305333954647
60.0,-26.923197991697503,-7.23745902715698,10.892040688961826,7.0,10.976373289935069,8.0,25,11.0,-2.9611023954622793
61.0,-27.908347816235786,-7.431777906850169,10.920480400605097,6.0,10.976373289935069,7.0,25,10.0,-2.9662140738852307
62.0,-29.38640032477653,-7.7111204275944445,10.942259520318462,5.0,10.976373289935069,5.5,25,8.5,-2.9704543648088113
63.0,-30.371964156774567,-7.886981564368206,10.957536207104225,4.0,10.976373289935069,4.5,25,7.5,-2.97381605405957
64.0,-31.357842368070568,-8.051983312475564,10.967359474823462,3.0,10.976373289935069,3.5,25,6.5,-2.9762963613316136
65.0,-32.34434575786901,-8.203208317771441,10.973196846862814,2.0,10.976373289935069,2.5,25,5.5,-2.9778974391742556
66.0,-33.331963548587424,-8.337026360547107,10.975829793232037,1.0,10.976373289935069,1.5,25,4.5,-2.978626909573375
67.0,-34.817047170295425,-8.495228736054834,10.976373289935069,0.0,10.976373289935069,0.0,25,3.0,-2.978626909573375
