t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,front_v,front_d,psi_t
1119.0,-17.335317762640496,-13.872718574998693,6.04283170459016,66.0,9.155789015699304,51.0,9.276315387587898,31.2,-0.06372083859749134
1120.0,-16.850003350386007,-13.90464650467293,6.095479558656563,65.0,9.155789015699304,50.5,9.344184806605655,31.7,-0.0612254462156447
1121.0,-16.363932594843572,-13.93546367026447,6.149788043501988,64.0,9.155789015699304,50.0,9.410805200937908,32.2,-0.058845570246318
1122.0,-15.87712159725579,-13.96520999981938,6.2045552177412375,63.0,9.155789015699304,49.5,9.477404085507803,32.7,-0.05656656574707673
1123.0,-14.901343280914617,-14.021649863003585,6.259834186302379,62.0,9.155789015699304,48.5,9.544945146516037,32.7,-0.05437841775810363
1124.0,-14.41240816464644,-14.048423252725012,6.3156461150067615,61.0,9.155789015699304,48.0,9.61357490739007,33.2,-0.052274687973070104
1125.0,-13.922797211303346,-14.074285518594086,6.372223245461509,60.0,9.155789015699304,47.5,9.683254222625779,33.7,-0.05025176424298863
1126.0,-13.432526522127938,-14.099276588656867,6.429287420857773,59.0,9.155789015699304,47.0,9.754767185843034,34.2,-0.04830831320936271
1127.0,-12.450070341250619,-14.146804853547842,6.486975952630009,58.0,9.155789015699304,46.0,9.82943344857678,34.2,-0.04644487126926972
1128.0,-11.95791705203392,-14.16942190446817,6.545393098966631,57.0,9.155789015699304,45.5,9.908237713135467,34.7,-0.044663530763581705
1129.0,-11.465168431955338,-14.191327471766483,6.604243564557565,56.0,9.155789015699304,45.0,9.991514404233225,34.7,-0.04296769211040806
1130.0,-10.477949604182939,-14.23316386768134,6.663534833705006,55.0,9.155789015699304,44.0,10.080036488525225,35.2,-0.04136186164774515
1131.0,-9.983511598974346,-14.25317455239002,6.7233800078531925,54.0,9.155789015699304,43.5,10.175592057959086,35.7,-0.03985148100737855
1132.0,-9.488542667874288,-14.272633465660961,6.7834003567532415,53.0,9.155789015699304,43.0,10.279417791392662,36.2,-0.03844277800394575
1133.0,-8.497076432970243,-14.310055690073886,6.8433088634081125,52.0,9.155789015699304,42.0,10.391275229729988,36.2,-0.037142631958976
1134.0,-8.000611331651452,-14.328098857308015,6.903122789723502,51.0,9.155789015699304,41.5,10.510308677674503,36.7,-0.03595844850922337
1135.0,-7.006297667493402,-14.363048942061932,6.962163103518907,50.0,9.155789015699304,40.5,10.6359271236691,36.7,-0.034898040538541064
1136.0,-6.508481307139344,-14.380035715673854,7.019969301927183,49.0,9.155789015699304,40.0,25.0,41.0,-0.033969513093021625
1137.0,-6.0102467295920805,-14.396750214170526,7.076515143063004,48.0,9.155789015699304,39.5,25.0,40.5,-0.033181151099935136
1138.0,-5.012587327888352,-14.429522098002346,7.130814496254968,47.0,9.155789015699304,38.5,25.0,39.5,-0.03254130948065579
1139.0,-4.5131947062170985,-14.445659339429634,7.182701444442753,46.0,9.155789015699304,38.0,25.0,39.0,-0.03205830586942155
1140.0,-3.513364127448856,-14.477636061537318,7.232913847820946,45.0,9.155789015699304,37.0,25.0,38.0,-0.03174031664888463
1141.0,-3.012958372837076,-14.493555398309846,7.281996169320607,44.0,9.155789015699304,36.5,25.0,37.5,-0.031595277403885486
1142.0,-2.011246439371241,-14.525455663522628,7.329884916559059,43.0,9.155789015699304,35.5,25.0,36.5,-0.03163078918442772
1143.0,-1.5099724630023983,-14.541516448055011,7.376524992840464,42.0,9.155789015699304,35.0,25.0,36.0,-0.03185403216080504
1144.0,-0.5066689972058924,-14.574058961202116,7.422316229452906,41.0,9.155789015699304,34.0,25.0,35.0,-0.0322716883509878
1145.0,-0.004671710263441042,-14.59062054590897,7.4668564108331426,40.0,9.155789015699304,33.5,25.0,34.5,-0.03288987510524331
1146.0,0.4975344777183253,-14.607428920099453,7.510744693437529,39.0,9.155789015699304,33.0,25.0,34.0,-0.03371409095094773
1147.0,1.502509151829404,-14.641945749115571,7.555357344957286,38.0,9.155789015699304,32.0,25.0,33.0,-0.03474917523853749
1148.0,2.0052454354734977,-14.65973406003335,7.600916652614999,37.0,9.155789015699304,31.5,25.0,32.5,-0.03599928279864765
1149.0,3.0111353897257622,-14.696570114918664,7.6476434442251575,36.0,9.155789015699304,30.5,25.0,31.5,-0.03746787453375811
1150.0,3.514256857848712,-14.715697714978347,7.695681571504892,35.0,9.155789015699304,30.0,25.0,31.0,-0.03915772454178045
1151.0,4.520772269875239,-14.7555717005621,7.744907088532437,34.0,9.155789015699304,29.0,25.0,30.0,-0.04107094402206795
1152.0,5.527543641325202,-14.797870253738825,7.795888050119755,33.0,9.155789015699304,28.0,25.0,29.0,-0.0432090218652616
1153.0,6.030985058727458,-14.820028563289714,7.848621706388964,32.0,9.155789015699304,27.5,25.0,28.5,-0.04557288149701805
1154.0,7.0378988506734785,-14.866562888546925,7.902171995723706,31.0,9.155789015699304,26.5,25.0,27.5,-0.04816295324993741
1155.0,7.541339022732033,-14.891018760345373,7.956092694909983,30.0,9.155789015699304,26.0,25.0,27.0,-0.050979261294048984
1156.0,8.548105412807187,-14.942507562512288,8.010369981467774,29.0,9.155789015699304,25.0,25.0,26.0,-0.05402152397832898
1157.0,9.05139942833858,-14.9696203489729,8.064343001137786,28.0,9.155789015699304,24.5,25.0,25.5,-0.057289266333147855
