t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,front_v,front_d,psi_t
772.0,15.7678900458325,12.525689034077963,6.632681486397487,12.0,6.341899340891497,8.0,25,8.5,-2.516512475210954
773.0,15.37435956345357,12.238789416177726,6.611934528562727,11.0,6.341899340891497,7.5,25,8.0,-2.513914654474402
774.0,14.58574931669966,11.669516219088518,6.588485574849504,10.0,6.341899340891497,6.5,25,7.0,-2.5178381636948797
775.0,14.190527776205634,11.387027727284453,6.563849005728271,9.0,6.341899340891497,6.0,25,6.5,-2.5242247887004083
776.0,13.794598838962909,11.105899153748547,6.538893111987687,8.0,6.341899340891497,5.5,25,6.0,-2.530100382656973
777.0,13.000330038438596,10.54752317596152,6.513988360444008,7.0,6.341899340891497,4.5,25,5.0,-2.5346480184579057
778.0,12.601848892748349,10.27018459540034,6.4892666103343295,6.0,6.341899340891497,4.0,25,4.5,-2.538064517828132
779.0,12.202379210528884,9.994023908904534,6.4642599267046785,5.0,6.341899340891497,3.5,25,4.0,-2.5409139791498836
780.0,11.400219838431882,9.445092897805072,6.439121735920203,4.0,6.341899340891497,2.5,25,3.0,-2.54403692090994
781.0,10.997412160445151,9.172260387873333,6.414462678198385,3.0,6.341899340891497,2.0,25,2.5,-2.548385492751856
782.0,10.593380823464331,8.900481567646704,6.3904759290681925,2.0,6.341899340891497,1.5,25,2.0,-2.553854572832643
783.0,10.18807784033802,8.62973515798683,6.366532749464184,1.0,6.341899340891497,1.0,25,1.5,-2.558455946421502
784.0,9.373489769998633,8.091274486776047,6.341899340891497,0.0,6.341899340891497,0.0,25,0.5,-2.558455946421502
785.0,8.964133950848582,7.823537716304957,6.316888244222782,23.0,5.8685117610856,15.549576751232376,25,16.085756243558155,-2.523412148404149
786.0,8.560547876535939,7.536604996536116,6.29151650081282,22.0,5.8685117610856,15.054264717470494,25,15.590444209796276,-2.343721524617553
787.0,7.854310486743468,6.881949612897558,6.2647940907902155,21.0,5.8685117610856,14.090158495413153,25,14.626337987738928,-2.2002915960432374
788.0,7.275852706472124,6.1310059633791525,6.236936367320098,20.0,5.8685117610856,13.141280483659761,25,13.677459975985535,-2.0820549528648065
789.0,6.9209559402633385,5.512861281021767,6.208979590882869,19.0,5.8685117610856,12.428172087521125,25,12.964351579846902,-1.9808162137598688
790.0,6.546477277639897,4.626422083273892,6.180902147745099,18.0,5.8685117610856,11.46522021278086,25,12.001399705106639,-1.891064014975805
791.0,6.3351935046830405,3.922409995614085,6.153320268765472,17.0,5.8685117610856,10.729973559361252,25,11.266153051687029,-1.809345234392389
792.0,6.179720599252125,3.191243054173455,6.126320367888052,16.0,5.8685117610856,9.982284479001565,25,10.518463971327344,-1.7337540738293815
793.0,6.076616026455069,2.4387085366184174,6.100226885124848,15.0,5.8685117610856,9.222575290841787,25,9.758754783167566,-1.6635708393698094
794.0,6.0352731454896285,1.9280058975262584,6.074584111690283,14.0,5.8685117610856,8.710167315845311,25,9.24634680817109,-1.5989671640416254
795.0,6.011799049544388,1.1527193701503329,6.050093805057903,13.0,5.8685117610856,7.934418950654969,25,8.470598442980748,-1.540693312668241
