t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,front_v,front_d
761.0,-13.138227884549561,-14.087815109677749,4.58829016737172,13.0,3.273588712712701,5.0,3.40604198741002,6.2
762.0,-12.635332095349678,-14.07651439891274,4.470622186004985,12.0,3.273588712712701,4.5,3.384943792738662,6.2
763.0,-12.13259525943582,-14.06496079092241,4.350192180812245,11.0,3.273588712712701,4.0,3.3789244501764166,5.7
764.0,-11.630082353386495,-14.053325391364082,4.228199651151776,10.0,3.273588712712701,3.5,3.388087861906772,5.7
765.0,-11.127846883058702,-14.041784293898392,4.106540740087696,9.0,3.273588712712701,3.0,3.412947995501836,5.7
766.0,-10.625931573197118,-14.03051607512214,3.987614916212447,8.0,3.273588712712701,2.5,3.4547165701400164,5.2
767.0,-10.625931573197118,-14.03051607512214,3.872620107885616,7.0,3.273588712712701,2.5,3.5137008893757593,5.7
768.0,-10.12436905137923,-14.01969945136522,3.7626536872266096,6.0,3.273588712712701,2.0,3.5903051820144762,5.7
769.0,-9.623182525747414,-14.009511093728419,3.659415063913904,5.0,3.273588712712701,1.5,3.68433094333286,5.7
770.0,-9.122386455979168,-14.000123597738769,3.5649004053409405,4.0,3.273588712712701,1.0,3.794977799671561,5.2
771.0,-9.122386455979168,-14.000123597738769,3.479505523777768,3.0,3.273588712712701,1.0,3.920740567800935,5.7
772.0,-8.621987216946344,-13.991703603999243,3.4029252151641534,2.0,3.273588712712701,0.5,4.060008035706333,5.7
773.0,-8.121983754514648,-13.984410066209481,3.3346547002650815,1.0,3.273588712712701,0.0,4.211670125971406,5.7
774.0,-8.121983754514648,-13.984410066209481,3.273588712712701,0.0,3.273588712712701,0.0,4.374228408531041,6.2
831.0,7.340164751511699,-14.515285266385604,4.5089024163314955,21.0,5.899458473453305,11.0,25,12.0
832.0,7.842416718538715,-14.538415434445037,4.634781936617946,20.0,5.899458473453305,10.5,25,11.5
833.0,8.34488542497891,-14.559370899748734,4.755310262222645,19.0,5.899458473453305,10.0,25,11.0
834.0,8.847526684432953,-14.577831665088182,4.8706982435786355,18.0,5.899458473453305,9.5,25,10.5
835.0,9.350290003484824,-14.593474118148926,4.980064337937814,17.0,5.899458473453305,9.0,25,10.0
836.0,9.853118574450471,-14.605972191801127,5.082430045755672,16.0,5.899458473453305,8.5,25,9.5
837.0,10.355949296297089,-14.614998537700652,5.176372019088272,15.0,5.899458473453305,8.0,25,9.0
838.0,10.858712824281968,-14.620225709577484,5.260900973217421,14.0,5.899458473453305,7.5,25,8.5
839.0,11.361333648859823,-14.621327352588283,5.336292280226037,13.0,5.899458473453305,7.0,25,8.0
840.0,11.863730204407606,-14.61797939510961,5.402989502118249,12.0,5.899458473453305,6.5,25,7.5
841.0,12.36581500831568,-14.609861239348932,5.460984190601544,11.0,5.899458473453305,6.0,25,7.0
842.0,12.867494830994332,-14.596656947149718,5.510932670610302,10.0,5.899458473453305,5.5,25,6.5
843.0,13.368670897344533,-14.578056417367721,5.554393649175399,9.0,5.899458473453305,5.0,25,6.0
844.0,13.869239120241932,-14.553756551195011,5.592777428076322,8.0,5.899458473453305,4.5,25,5.5
845.0,14.369090366582956,-14.523462401808525,5.626288360900106,7.0,5.899458473453305,4.0,25,5.0
846.0,14.8681107564421,-14.48688830471999,5.656689478838308,6.0,5.899458473453305,3.5,25,4.5
847.0,15.863181744015087,-14.393810639179236,5.686909463847653,5.0,5.899458473453305,2.5,25,3.5
848.0,16.358984014716967,-14.33679198392561,5.719493245034913,4.0,5.899458473453305,2.0,25,3.0
849.0,16.853459613788115,-14.272465275003672,5.756149870356052,3.0,5.899458473453305,1.5,25,2.5
850.0,17.346476611865263,-14.20060728576351,5.79765706557399,2.0,5.899458473453305,1.0,25,2.0
851.0,17.837900853780027,-14.121010245813684,5.845128475919071,1.0,5.899458473453305,0.5,25,1.5
852.0,18.327596504864015,-14.033482734828791,5.899458473453305,0.0,5.899458473453305,0.0,25,1.0
855.0,20.336210395039416,-13.54225995595267,6.10957806071745,57.0,10.387410511768561,50.0,6.998646078349726,7.7
856.0,20.797025019501707,-13.385482541305755,6.19498847860107,56.0,10.387410511768561,49.5,7.133193641700749,8.2
857.0,21.70228420409112,-13.03822075467235,6.286087654495441,55.0,10.387410511768561,48.5,7.265801594456045,7.7
858.0,22.14633933866041,-12.847583176465992,6.381766154443455,54.0,10.387410511768561,48.0,7.395186040256188,8.2
859.0,22.584439427619305,-12.645551217952027,6.481106631586924,53.0,10.387410511768561,47.5,7.521064931244777,8.2
