t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,front_v,front_d
392.0,-17.335317762640496,-13.872718574998693,5.698926862138169,22.0,4.7874079719614455,11.5,8.961597607569757,45.2
393.0,-16.850003350386007,-13.90464650467293,5.669119340779482,21.0,4.7874079719614455,11.0,8.956913845739503,45.7
394.0,-16.363932594843572,-13.93546367026447,5.640430803582294,20.0,4.7874079719614455,10.5,8.955100204911165,46.2
395.0,-15.87712159725579,-13.96520999981938,5.611738533645345,19.0,4.7874079719614455,10.0,25,50.5
396.0,-15.38958645886527,-13.993925421383729,5.581929051860119,18.0,4.7874079719614455,9.5,25,50.0
397.0,-14.90134328091462,-14.021649863003583,5.549506228485558,17.0,4.7874079719614455,9.0,25,49.5
398.0,-14.41240816464644,-14.048423252725012,5.513386640713674,16.0,4.7874079719614455,8.5,25,49.0
399.0,-13.43252652212794,-14.099276588656867,5.472871642931159,15.0,4.7874079719614455,7.5,25,48.0
400.0,-12.941612198362836,-14.123436390959432,5.428154706712033,14.0,4.7874079719614455,7.0,25,47.5
401.0,-12.450070341250619,-14.146804853547842,5.380253795129,13.0,4.7874079719614455,6.5,25,47.0
402.0,-11.95791705203392,-14.16942190446817,5.330489948400616,12.0,4.7874079719614455,6.0,25,46.5
403.0,-11.465168431955338,-14.191327471766485,5.279274784475611,11.0,4.7874079719614455,5.5,25,46.0
404.0,-10.971840582257478,-14.212561483488852,5.226811574947006,10.0,4.7874079719614455,5.0,25,45.5
405.0,-10.477949604182939,-14.23316386768134,5.173203836115488,9.0,4.7874079719614455,4.5,25,45.0
406.0,-9.983511598974346,-14.253174552390021,5.118955793909535,8.0,4.7874079719614455,4.0,25,44.5
407.0,-9.488542667874288,-14.27263346566096,5.065873281083924,7.0,4.7874079719614455,3.5,25,44.0
408.0,-8.993058912125385,-14.291580535540227,5.015261314228801,6.0,4.7874079719614455,3.0,25,43.5
409.0,-8.497076432970243,-14.310055690073886,4.967923407219559,5.0,4.7874079719614455,2.5,25,43.0
410.0,-8.000611331651452,-14.328098857308014,4.92405550435817,4.0,4.7874079719614455,2.0,25,42.5
411.0,-7.503679709411635,-14.345749965288672,4.883835366799335,3.0,4.7874079719614455,1.5,25,42.0
412.0,-7.006297667493403,-14.363048942061932,4.84774875999159,2.0,4.7874079719614455,1.0,25,41.5
413.0,-6.508481307139345,-14.380035715673857,4.815710649530348,1.0,4.7874079719614455,0.5,25,41.0
414.0,-6.01024672959208,-14.396750214170526,4.7874079719614455,0.0,4.7874079719614455,0.0,25,40.5
426.0,-0.5066689972058924,-14.574058961202113,4.762514370581994,55.0,7.296305443167795,34.5,25,35.0
427.0,-0.004671710263441042,-14.59062054590897,4.798022330085595,54.0,7.296305443167795,34.0,25,34.5
428.0,0.49753447771832526,-14.607428920099453,4.840446170550811,53.0,7.296305443167795,33.5,25,34.0
429.0,0.9999334654968131,-14.62452401181963,4.8900901627679625,52.0,7.296305443167795,33.0,25,33.5
430.0,1.502509151829404,-14.641945749115573,4.946640650987294,51.0,7.296305443167795,32.5,25,33.0
