t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,front_v,front_d
263.0,5.266862873429597,-1.0160193174518035,3.9921430059555734,15.0,3.8904504880540505,6.0,25,6.5
264.0,5.440270653575627,-1.4875145490146515,3.965862485008778,14.0,3.8904504880540505,5.5,25,6.0
265.0,5.6204870076141,-1.9580562219690094,3.941031362473534,13.0,3.8904504880540505,5.0,25,5.5
266.0,5.80777372949432,-2.4273378260623417,3.917839855073201,12.0,3.8904504880540505,4.5,25,5.0
267.0,6.002375932025627,-2.895010367972265,3.8964094369046998,11.0,3.8904504880540505,4.0,25,4.5
268.0,6.002375932025627,-2.895010367972265,3.8765554426578244,10.0,3.8904504880540505,4.0,25,4.5
269.0,6.204521070825184,-3.3606861555594953,3.858729669204621,9.0,3.8904504880540505,3.5,25,4.0
270.0,6.414418161472794,-3.823942983417531,3.843907778550365,8.0,3.8904504880540505,3.0,25,3.5
271.0,6.632257174377065,-4.284328645908179,3.832407128685573,7.0,3.8904504880540505,2.5,25,3.0
272.0,6.632257174377065,-4.284328645908179,3.8250182378650175,6.0,3.8904504880540505,2.5,25,3.0
273.0,6.858208591857469,-4.741365703871487,3.8223006815267686,5.0,3.8904504880540505,2.0,25,2.5
274.0,7.0924231119466015,-5.194556431199061,3.8252460966583572,4.0,3.8904504880540505,1.5,25,2.0
275.0,7.335031483417051,-5.643387867459587,3.8337345565388325,3.0,3.8904504880540505,1.0,25,1.5
276.0,7.335031483417051,-5.643387867459587,3.84712048160699,2.0,3.8904504880540505,1.0,25,1.5
277.0,7.58614445653736,-6.087336902765372,3.8659245065055265,1.0,3.8904504880540505,0.5,25,1.0
278.0,7.845852834061418,-6.525875321068739,3.8904504880540505,0.0,3.8904504880540505,0.0,25,0.5
279.0,8.11422760695687,-6.958474728081761,3.9209263089224207,23.0,5.5047204297766115,10.5,25,11.0
280.0,8.11422760695687,-6.958474728081761,3.95683810763089,22.0,5.5047204297766115,10.5,25,11.0
281.0,8.39132015937267,-7.384611289996588,3.9978181099194594,21.0,5.5047204297766115,10.0,25,10.5
282.0,8.677162527704542,-7.803770211237278,4.0434338500833675,20.0,5.5047204297766115,9.5,25,10.0
283.0,8.971767701886034,-8.215449898715768,4.093018833330724,19.0,5.5047204297766115,9.0,25,9.5
284.0,9.275129963792601,-8.619165799599987,4.146285693244015,18.0,5.5047204297766115,8.5,25,9.0
285.0,9.275129963792601,-8.619165799599987,4.203098191810418,17.0,5.5047204297766115,8.5,25,9.0
286.0,9.587225260931358,-9.014453918907954,4.263489434723628,16.0,5.5047204297766115,8.0,25,8.5
287.0,9.908011613931476,-9.400874025231191,4.3266930015890885,15.0,5.5047204297766115,7.5,25,8.0
288.0,10.237429556351763,-9.778012552902014,4.391283183763034,14.0,5.5047204297766115,7.0,25,7.5
289.0,10.575402605321994,-10.145485208919542,4.4571436784110965,13.0,5.5047204297766115,6.5,25,7.0
290.0,10.921837761534466,-10.50293929294899,4.525204218596107,12.0,5.5047204297766115,6.0,25,6.5
291.0,11.276626037102297,-10.850055738709003,4.596370359316142,11.0,5.5047204297766115,5.5,25,6.0
292.0,11.63964300980107,-11.186550885061653,4.670664254685836,10.0,5.5047204297766115,5.0,25,5.5
293.0,12.010749402210262,-11.512177985119845,4.747521805110536,9.0,5.5047204297766115,4.5,25,5.0
294.0,12.010749402210262,-11.512177985119845,4.8262852236476865,8.0,5.5047204297766115,4.5,25,5.0
295.0,12.38979168427105,-11.826728461686743,4.906448602604535,7.0,5.5047204297766115,4.0,25,4.5
296.0,13.171002301313957,-12.421961907489258,4.988310673965687,6.0,5.5047204297766115,3.0,25,3.5
297.0,13.57279803416644,-12.702426484680066,5.071829414520957,5.0,5.5047204297766115,2.5,25,3.0
298.0,13.981785797705687,-12.97137852252819,5.156716304975483,4.0,5.5047204297766115,2.0,25,2.5
299.0,14.39775055277731,-13.228810827529708,5.242606246896671,3.0,5.5047204297766115,1.5,25,2.0
300.0,14.820467031604192,-13.474757047103111,5.3295573643596335,2.0,5.5047204297766115,1.0,25,1.5
301.0,15.24970046272146,-13.709291382164286,5.41724272762445,1.0,5.5047204297766115,0.5,25,1.0
302.0,15.685207307460054,-13.932528112551012,5.5047204297766115,0.0,5.5047204297766115,0.0,25,0.5
313.0,22.29027249106915,-16.022479014889292,6.48215940717289,38.0,10.08564133012869,31.0,25,32.5
314.0,22.787024627867265,-16.11391281286762,6.568456388680676,37.0,10.08564133012869,30.5,25,32.0
315.0,23.285583952833626,-16.200344478926098,6.6549920285451885,36.0,10.08564133012869,30.0,25,31.5
316.0,24.287025356290396,-16.360538216978753,6.741873476267557,35.0,10.08564133012869,29.0,25,30.5
317.0,24.789370636196367,-16.435488770598788,6.828864509565261,34.0,10.08564133012869,28.5,25,30.0
318.0,25.292450837073286,-16.507809233404082,6.916539241557154,33.0,10.08564133012869,28.0,25,29.5
319.0,26.299812023828316,-16.64697187898425,7.0048213460444515,32.0,10.08564133012869,27.0,25,28.5
320.0,26.80361000008621,-16.71501536905069,7.094196835442332,31.0,10.08564133012869,26.5,25,28.0
321.0,27.8102961854006,-16.850989896414436,7.1845581861378225,30.0,10.08564133012869,25.5,25,27.0
322.0,28.312754057112695,-16.920079910401952,7.275477183662939,29.0,10.08564133012869,25.0,25,26.5
323.0,28.8143513359301,-16.990657506100607,7.367037714034047,28.0,10.08564133012869,24.5,25,26.0
324.0,29.814215867507077,-17.138440133080582,7.459872248906143,27.0,10.08564133012869,23.5,25,25.0
325.0,30.312136755278967,-17.216680987506386,7.553743896241122,26.0,10.08564133012869,23.0,25,24.5
326.0,31.303177023675453,-17.38428893339276,7.649472771374508,25.0,10.08564133012869,22.0,25,23.5
327.0,31.796021122519775,-17.47455322655309,7.747546213479465,24.0,10.08564133012869,21.5,25,23.0
328.0,32.775762779698546,-17.67003806451399,7.847686856647633,23.0,10.08564133012869,20.5,25,22.0
329.0,33.26246090808682,-17.775982401207322,7.949635828765994,22.0,10.08564133012869,20.0,25,21.5
330.0,34.229110792386614,-18.005838904895416,8.05395326842663,21.0,10.08564133012869,19.0,25,20.5
331.0,35.18638397926402,-18.261329841948847,8.161663713974008,20.0,10.08564133012869,18.0,25,19.5
332.0,35.66141043040997,-18.39917894310179,8.273440904484662,19.0,10.08564133012869,17.5,25,19.0
333.0,36.604168889889806,-18.695730144757412,8.389066372368262,18.0,10.08564133012869,16.5,25,18.0
334.0,37.53725042951105,-19.020485007519227,8.50856123971615,17.0,10.08564133012869,15.5,25,17.0
335.0,38.00022669712037,-19.19343829860274,8.63128017040346,16.0,10.08564133012869,15.0,25,16.5
336.0,38.91928118882528,-19.560144315506022,8.75576438353614,15.0,10.08564133012869,14.0,25,15.5
337.0,39.829573062119294,-19.953651655309052,8.879967225727809,14.0,10.08564133012869,13.0,25,14.5
338.0,40.73176192999226,-20.37230745890613,9.002424239059167,13.0,10.08564133012869,12.0,25,13.5
339.0,41.180062231243014,-20.590390135977962,9.123195706001269,12.0,10.08564133012869,11.5,25,13.0
340.0,42.071627903656335,-21.04241892020812,9.24106296104512,11.0,10.08564133012869,10.5,25,12.0
341.0,42.95728472764117,-21.513054533175954,9.354589609384261,10.0,10.08564133012869,9.5,25,11.0
342.0,43.8380515519577,-21.99888862647785,9.462233512760083,9.0,10.08564133012869,8.5,25,10.0
343.0,44.71497438278208,-22.496196434386743,9.563443221455335,8.0,10.08564133012869,7.5,25,9.0
344.0,45.152318269262025,-22.747930997377388,9.6584281190057,7.0,10.08564133012869,7.0,25,8.5
345.0,46.02539012660402,-23.255067948460226,9.747087279798,6.0,10.08564133012869,6.0,25,7.5
346.0,46.89706073538876,-23.76380640611226,9.828229674259754,5.0,10.08564133012869,5.0,25,6.5
347.0,47.76810286189944,-24.270381138414468,9.900463753279439,4.0,10.08564133012869,4.0,25,5.5
348.0,48.63908376615538,-24.771412381925046,9.96262592341999,3.0,10.08564133012869,3.0,25,4.5
349.0,49.51029812533009,-25.264126436761668,10.014623266503838,2.0,10.08564133012869,2.0,25,3.5
350.0,50.3816949553737,-25.746602065972173,10.055842565394508,1.0,10.08564133012869,1.0,25,2.5
351.0,51.252798340955344,-26.218043763472128,10.08564133012869,0.0,10.08564133012869,0.0,25,1.5
