t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,front_v,front_d
27.0,-18.6484014105037,-14.160377873887327,7.375570655210348,54.0,7.061976780618866,37.5,6.180617719937061,18.7
28.0,-18.15202912776191,-14.15870277192914,7.340241566188404,53.0,7.061976780618866,37.0,6.162000020285621,18.7
29.0,-17.15497998287456,-14.152504064868168,7.304450386579403,52.0,7.061976780618866,36.0,6.141526085591431,18.2
30.0,-16.65475932578458,-14.147826689148628,7.267801413082227,51.0,7.061976780618866,35.5,6.118931397719703,18.7
31.0,-16.153680675894815,-14.142064031890104,7.230592296624115,50.0,7.061976780618866,35.0,6.093657431296906,18.7
32.0,-15.149660539362753,-14.1273957625877,7.192912145299705,49.0,7.061976780618866,34.0,6.066364401352757,18.2
33.0,-14.64703252463249,-14.118620891138717,7.155363874744596,48.0,7.061976780618866,33.5,6.038003941701263,18.2
34.0,-13.64120548501111,-14.098699476117874,7.118746272343185,47.0,7.061976780618866,32.5,6.0085156802658,17.7
35.0,-13.138227884549561,-14.087815109677749,7.0834681879712,46.0,7.061976780618866,32.0,5.978053818760752,18.2
36.0,-12.13259525943582,-14.06496079092241,7.0497442790501275,45.0,7.061976780618866,31.0,5.9477976361002725,17.7
37.0,-11.630082353386495,-14.053325391364082,7.017680998734554,44.0,7.061976780618866,30.5,5.918266794425543,17.7
38.0,-11.127846883058702,-14.041784293898392,6.986688672039137,43.0,7.061976780618866,30.0,5.889994991508907,17.7
39.0,-10.12436905137923,-14.01969945136522,6.956901328896365,42.0,7.061976780618866,29.0,5.863716850258034,17.2
40.0,-9.623182525747414,-14.009511093728419,6.928961949671826,41.0,7.061976780618866,28.5,5.840297411091322,17.7
41.0,-9.122386455979168,-14.000123597738769,6.9035050698902225,40.0,7.061976780618866,28.0,5.8197288356073775,17.7
42.0,-8.121983754514648,-13.984410066209481,6.881153057446113,39.0,7.061976780618866,27.0,5.80164031460069,17.2
43.0,-7.622368232934299,-13.97839266293438,6.86173244377832,38.0,7.061976780618866,26.5,5.786188905488655,17.2
44.0,-6.62423958234255,-13.970730046373946,6.844291082354695,37.0,7.061976780618866,25.5,5.773212991913602,16.7
45.0,-6.125682571568934,-13.969325460465868,6.828565127462724,36.0,7.061976780618866,25.0,5.762462387729745,16.7
46.0,-5.627426965259271,-13.96967603562667,6.81497948126038,35.0,7.061976780618866,24.5,5.753533058043553,17.2
47.0,-4.631687398638114,-13.975963708292923,6.803844851993613,34.0,7.061976780618866,23.5,5.746240514458127,16.7
48.0,-4.134129966298584,-13.982020670115121,6.79531088324883,33.0,7.061976780618866,23.0,5.7403713764877615,16.7
49.0,-3.636728127884574,-13.99007126950556,6.789318797199025,32.0,7.061976780618866,22.5,5.736055558482676,16.7
50.0,-2.642224754355933,-14.012201959811819,6.786065485242535,31.0,7.061976780618866,21.5,5.733834783109817,16.2
51.0,-2.145038271272796,-14.02626097290764,6.786096306419472,30.0,7.061976780618866,21.0,25,21.5
52.0,-1.150583556810588,-14.060175652526963,6.7887835000094086,29.0,7.061976780618866,20.0,25,20.5
53.0,-0.6532325984416012,-14.079899640530922,6.794007430081307,28.0,7.061976780618866,19.5,25,20.0
54.0,-0.15574636258545382,-14.101349665049163,6.802032229414971,27.0,7.061976780618866,19.0,25,19.5
55.0,0.8397786788675745,-14.148964156659186,6.812438284491098,26.0,7.061976780618866,18.0,25,18.5
