t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,front_v,front_d
761.0,-2.145038271272796,-14.02626097290764,3.40604198741002,13.0,4.374228408531041,5.0,25,16.5
762.0,-1.6478385085105103,-14.042271075919558,3.384943792738662,12.0,4.374228408531041,4.5,25,16.0
763.0,-1.6478385085105103,-14.042271075919558,3.3789244501764166,11.0,4.374228408531041,4.5,25,16.0
764.0,-1.150583556810588,-14.060175652526963,3.388087861906772,10.0,4.374228408531041,4.0,25,15.5
765.0,-0.6532325984416012,-14.079899640530922,3.412947995501836,9.0,4.374228408531041,3.5,25,15.0
766.0,-0.6532325984416012,-14.079899640530922,3.4547165701400164,8.0,4.374228408531041,3.5,25,15.0
767.0,-0.15574636258545382,-14.101349665049163,3.5137008893757593,7.0,4.374228408531041,3.0,25,14.5
768.0,0.34191243646807834,-14.124414257486743,3.5903051820144762,6.0,4.374228408531041,2.5,25,14.0
769.0,0.8397786788675745,-14.148964156659186,3.68433094333286,5.0,4.374228408531041,2.0,25,13.5
770.0,0.8397786788675745,-14.148964156659186,3.794977799671561,4.0,4.374228408531041,2.0,25,13.5
771.0,1.3378844370359388,-14.174852688444814,3.920740567800935,3.0,4.374228408531041,1.5,25,13.0
772.0,1.8362585923449437,-14.201916220343044,4.060008035706333,2.0,4.374228408531041,1.0,25,12.5
773.0,2.3349264711773827,-14.229974687315307,4.211670125971406,1.0,4.374228408531041,0.5,25,12.0
774.0,2.8339095009257527,-14.25883218528548,4.374228408531041,0.0,4.374228408531041,0.0,25,11.5
785.0,8.34488542497891,-14.559370899748734,6.301133022719009,14.0,7.3731729431771775,10.0,25,11.0
786.0,9.350290003484824,-14.593474118148926,6.444828752573648,13.0,7.3731729431771775,9.0,25,10.0
787.0,9.853118574450471,-14.605972191801127,6.57881513724166,12.0,7.3731729431771775,8.5,25,9.5
788.0,10.355949296297089,-14.614998537700652,6.702460837632698,11.0,7.3731729431771775,8.0,25,9.0
789.0,11.361333648859823,-14.621327352588283,6.814995121054746,10.0,7.3731729431771775,7.0,25,8.0
790.0,11.863730204407606,-14.61797939510961,6.916615537240739,9.0,7.3731729431771775,6.5,25,7.5
791.0,12.36581500831568,-14.609861239348932,7.006776664058874,8.0,7.3731729431771775,6.0,25,7.0
792.0,13.368670897344533,-14.578056417367721,7.085206006885051,7.0,7.3731729431771775,5.0,25,6.0
793.0,13.869239120241932,-14.553756551195011,7.152320765318066,6.0,7.3731729431771775,4.5,25,5.5
794.0,14.8681107564421,-14.48688830471999,7.208627671061948,5.0,7.3731729431771775,3.5,25,4.5
795.0,15.366181995889072,-14.443758985203694,7.255289007338026,4.0,7.3731729431771775,3.0,25,4.0
796.0,16.358984014716967,-14.33679198392561,7.293791549667429,3.0,7.3731729431771775,2.0,25,3.0
797.0,16.853459613788115,-14.272465275003672,7.325700611545629,2.0,7.3731729431771775,1.5,25,2.5
798.0,17.837900853780027,-14.121010245813684,7.352111547031914,1.0,7.3731729431771775,0.5,25,1.5
799.0,18.327596504864015,-14.033482734828791,7.3731729431771775,0.0,7.3731729431771775,0.0,25,1.0
800.0,19.30125383926422,-13.833957390010227,7.3902507467608975,27.0,7.881296800019652,20.500000000000007,25,21.500000000000007
801.0,19.784940900819596,-13.721665812401028,7.4045795572739985,26.0,7.881296800019652,20.000000000000007,25,21.000000000000007
802.0,20.74535089285464,-13.471434954330062,7.4171106840871674,25.0,7.881296800019652,19.000000000000007,25,20.000000000000007
803.0,21.221806803415138,-13.333320095151429,7.4276663428024285,24.0,7.881296800019652,18.500000000000007,25,19.500000000000007
804.0,22.166575705250533,-13.030809791730618,7.4372521760392125,23.0,7.881296800019652,17.500000000000007,25,18.500000000000007
805.0,22.634643381720544,-12.866366346578761,7.447558335454648,22.0,7.881296800019652,17.000000000000007,25,18.000000000000007
806.0,23.561573578907968,-12.511148598249713,7.459334663359729,21.0,7.881296800019652,16.000000000000007,25,17.000000000000007
807.0,24.020227772296792,-12.320459884354689,7.472283468927019,20.0,7.881296800019652,15.500000000000007,25,16.500000000000007
808.0,24.92745477519751,-11.91330672876738,7.487429038061062,19.0,7.881296800019652,14.500000000000007,25,15.500000000000007
809.0,25.37587188350345,-11.697064067156386,7.505342315977333,18.0,7.881296800019652,14.000000000000007,25,15.000000000000007
810.0,26.26200452512748,-11.239970977934133,7.525819930080709,17.0,7.881296800019652,13.000000000000007,25,14.000000000000007
