t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,front_v,front_d
17.0,44.896448590077696,-16.627414949028953,1.9215474727416961,59.0,6.046591524156399,31.0,25,31.5
18.0,44.896448590077696,-16.627414949028953,2.0818837455535313,58.0,6.046591524156399,31.0,25,31.5
19.0,44.896448590077696,-16.627414949028953,2.251865788629509,57.0,6.046591524156399,31.0,25,31.5
20.0,44.50283104717197,-16.32138872605551,2.4298979340704827,56.0,6.046591524156399,30.5,25,31.0
21.0,44.50283104717197,-16.32138872605551,2.614123725075001,55.0,6.046591524156399,30.5,25,31.0
22.0,44.118612838895686,-16.000385826504743,2.8030335174592547,54.0,6.046591524156399,30.0,25,30.5
23.0,43.743093807571924,-15.66671502447804,2.9941614418731666,53.0,6.046591524156399,29.5,25,30.0
24.0,43.743093807571924,-15.66671502447804,3.185690637836637,52.0,6.046591524156399,29.5,25,30.0
25.0,43.375690715151364,-15.322342084923454,3.375042272327859,51.0,6.046591524156399,29.0,25,29.5
26.0,43.01592143610536,-14.968924864535655,3.5595655254539142,50.0,6.046591524156399,28.5,25,29.0
27.0,43.01592143610536,-14.968924864535655,3.737703372393267,49.0,6.046591524156399,28.5,25,29.0
28.0,42.663390236766716,-14.607846354620841,3.9086080924032283,48.0,6.046591524156399,28.0,25,28.5
29.0,42.31777411030433,-14.240245719306168,4.071812212025501,47.0,6.046591524156399,27.5,25,28.0
30.0,41.978810136518476,-13.867047382473135,4.22784213163169,46.0,6.046591524156399,27.0,25,27.5
31.0,41.64628383564304,-13.488988216794622,4.3778700083488085,45.0,6.046591524156399,26.5,25,27.0
32.0,41.32001848534138,-13.106642888254957,4.523391818094028,44.0,6.046591524156399,26.0,25,26.5
33.0,41.32001848534138,-13.106642888254957,4.665440825902736,43.0,6.046591524156399,26.0,25,26.5
34.0,40.99986537008216,-12.720447409532607,4.804826334010419,42.0,6.046591524156399,25.5,25,26.0
35.0,40.685694932081816,-12.330720955625104,4.942389462598025,41.0,6.046591524156399,25.0,25,25.5
36.0,40.377388792999966,-11.937685995095556,5.077777254862604,40.0,6.046591524156399,24.5,25,25.0
37.0,39.77790977438288,-11.142206320118333,5.2110524272933585,39.0,6.046591524156399,23.5,25,24.0
38.0,39.48649580491538,-10.739881678138367,5.341782257823693,38.0,6.046591524156399,23.0,25,23.5
39.0,39.20045360014837,-10.334518000389306,5.469278601424507,37.0,6.046591524156399,22.5,25,23.0
40.0,38.919629323802425,-9.926100975287374,5.592758040537781,36.0,6.046591524156399,22.0,25,22.5
