t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,front_v,front_d
392.0,36.83412763116674,-24.744772476049505,0.873292677170718,22.0,5.210770470861291,6.0,25,6.5
393.0,36.83412763116674,-24.744772476049505,0.9747321119158842,21.0,5.210770470861291,6.0,25,6.5
394.0,36.609204889890435,-24.302241755423008,1.0884549829919472,20.0,5.210770470861291,5.5,25,6.0
395.0,36.609204889890435,-24.302241755423008,1.2148495421244558,19.0,5.210770470861291,5.5,25,6.0
396.0,36.609204889890435,-24.302241755423008,1.35308422871601,18.0,5.210770470861291,5.5,25,6.0
397.0,36.609204889890435,-24.302241755423008,1.502620634092318,17.0,5.210770470861291,5.5,25,6.0
398.0,36.39424635577244,-23.855975781060224,1.6638848187299504,16.0,5.210770470861291,5.0,25,5.5
399.0,36.39424635577244,-23.855975781060224,1.8373483338768402,15.0,5.210770470861291,5.0,25,5.5
400.0,36.39424635577244,-23.855975781060224,2.0227073342428956,14.0,5.210770470861291,5.0,25,5.5
401.0,36.18890574677871,-23.40610285637617,2.220174880499282,13.0,5.210770470861291,4.5,25,5.0
402.0,36.18890574677871,-23.40610285637617,2.4293018770832084,12.0,5.210770470861291,4.5,25,5.0
403.0,35.99283678087515,-22.952751284785855,2.648937069845186,11.0,5.210770470861291,4.0,25,4.5
404.0,35.99283678087515,-22.952751284785855,2.878245842522838,10.0,5.210770470861291,4.0,25,4.5
405.0,35.8056931760277,-22.49604936970431,3.1157306831624583,9.0,5.210770470861291,3.5,25,4.0
406.0,35.627128650202295,-22.036125414546543,3.3593657288244163,8.0,5.210770470861291,3.0,25,3.5
407.0,35.627128650202295,-22.036125414546543,3.6070546613546073,7.0,5.210770470861291,3.0,25,3.5
408.0,35.45679692136484,-21.573107722727574,3.8560619717530473,6.0,5.210770470861291,2.5,25,3.0
409.0,35.29435170748128,-21.107124597662423,4.102739340976953,5.0,5.210770470861291,2.0,25,2.5
410.0,35.13944672651753,-20.6383043427661,4.344048712894458,4.0,5.210770470861291,1.5,25,2.0
411.0,34.99173569643951,-20.16677526145363,4.577435985352498,3.0,5.210770470861291,1.0,25,1.5
412.0,34.99173569643951,-20.16677526145363,4.8011236872215655,2.0,5.210770470861291,1.0,25,1.5
413.0,34.85087233521317,-19.69266565714003,5.012895356976844,1.0,5.210770470861291,0.5,25,1.0
414.0,34.71651036080442,-19.21610383324031,5.210770470861291,0.0,5.210770470861291,0.0,25,0.5
428.0,33.091521687930985,-10.86368923942132,6.192225532068418,23.0,6.711861539096289,14.5,25,15.0
429.0,33.01497044841246,-10.364927346939494,6.184226665477261,22.0,6.711861539096289,14.0,25,14.5
430.0,32.938341237064144,-9.866150999756886,6.177771041403202,21.0,6.711861539096289,13.5,25,14.0
431.0,32.78346377074184,-8.869068154949385,6.175153987553671,20.0,6.711861539096289,12.5,25,13.0
432.0,32.70452295169971,-8.371018264154522,6.177871482153057,19.0,6.711861539096289,12.0,25,12.5
433.0,32.624119032691496,-7.873467132318943,6.186773056287098,18.0,6.711861539096289,11.5,25,12.0
434.0,32.541905731683116,-7.376543062857667,6.201811374912978,17.0,6.711861539096289,11.0,25,11.5
435.0,32.37066585552961,-6.385089324718095,6.223509094554293,16.0,6.711861539096289,10.0,25,10.5
