t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,front_v,front_d
428.0,-19.14300185989008,-14.161284490297318,6.224559526584994,66.0,7.076894693295923,38.0,25,38.5
429.0,-18.6484014105037,-14.160377873887327,6.144609548213784,65.0,7.076894693295923,37.5,25,38.0
430.0,-18.15202912776191,-14.15870277192914,6.06304767752984,64.0,7.076894693295923,37.0,25,37.5
431.0,-17.15497998287456,-14.152504064868168,5.979522317041722,63.0,7.076894693295923,36.0,25,36.5
432.0,-16.65475932578458,-14.147826689148628,5.893953528829354,62.0,7.076894693295923,35.5,25,36.0
433.0,-16.153680675894815,-14.142064031890104,5.805663380699919,61.0,7.076894693295923,35.0,25,35.5
434.0,-15.651926100024088,-14.135236492940875,5.714442334996479,60.0,7.076894693295923,34.5,25,35.0
435.0,-15.149660539362753,-14.1273957625877,5.620893659374815,59.0,7.076894693295923,34.0,25,34.5
436.0,-14.64703252463249,-14.118620891138717,5.526304730106728,58.0,7.076894693295923,33.5,25,34.0
437.0,-14.144174889973659,-14.10901454935647,5.431556893746028,57.0,7.076894693295923,33.0,25,33.5
438.0,-13.64120548501111,-14.098699476117874,5.337013458855056,56.0,7.076894693295923,32.5,25,33.0
439.0,-13.138227884549561,-14.087815109677749,5.242843131355353,55.0,7.076894693295923,32.0,25,32.5
440.0,-12.13259525943582,-14.06496079092241,5.150300437838554,54.0,7.076894693295923,31.0,25,31.5
441.0,-11.630082353386495,-14.053325391364082,5.06058265815311,53.0,7.076894693295923,30.5,25,31.0
442.0,-11.127846883058702,-14.041784293898392,4.974626499547478,52.0,7.076894693295923,30.0,25,30.5
443.0,-10.625931573197118,-14.03051607512214,4.893652440662291,51.0,7.076894693295923,29.5,25,30.0
444.0,-10.625931573197118,-14.03051607512214,4.819882016190853,50.0,7.076894693295923,29.5,25,30.0
445.0,-10.12436905137923,-14.01969945136522,4.754816863981199,49.0,7.076894693295923,29.0,25,29.5
446.0,-9.623182525747414,-14.009511093728419,4.699463144870911,48.0,7.076894693295923,28.5,25,29.0
447.0,-9.122386455979168,-14.000123597738769,4.655013870011561,47.0,7.076894693295923,28.0,25,28.5
448.0,-8.621987216946344,-13.991703603999243,4.622178241911491,46.0,7.076894693295923,27.5,25,28.0
449.0,-8.121983754514648,-13.984410066209481,4.600964960744648,45.0,7.076894693295923,27.0,25,27.5
450.0,-7.622368232934299,-13.97839266293438,4.5917921871530725,44.0,7.076894693295923,26.5,25,27.0
451.0,-7.12312667327307,-13.973790349497197,4.5947940595852605,43.0,7.076894693295923,26.0,25,26.5
452.0,-6.62423958234255,-13.970730046373946,4.610502820734415,42.0,7.076894693295923,25.5,25,26.0
453.0,-6.125682571568934,-13.969325460465868,4.639443108822437,41.0,7.076894693295923,25.0,25,25.5
454.0,-5.627426965259271,-13.96967603562667,4.682422044198921,40.0,7.076894693295923,24.5,25,25.0
455.0,-5.129440397714163,-13.971866028821285,4.7385394638010565,39.0,7.076894693295923,24.0,25,24.5
456.0,-4.631687398638114,-13.975963708292923,4.806795032035379,38.0,7.076894693295923,23.5,25,24.0
457.0,-4.134129966298584,-13.982020670115121,4.886481198162948,37.0,7.076894693295923,23.0,25,23.5
458.0,-3.636728127884574,-13.99007126950556,4.975282855275668,36.0,7.076894693295923,22.5,25,23.0
459.0,-3.1394404865162002,-14.000132163278392,5.070590226985415,35.0,7.076894693295923,22.0,25,22.5
460.0,-2.642224754355933,-14.012201959811819,5.169614787389869,34.0,7.076894693295923,21.5,25,22.0
461.0,-2.145038271272796,-14.02626097290764,5.2700870248981655,33.0,7.076894693295923,21.0,25,21.5
462.0,-1.6478385085105103,-14.042271075919558,5.370911398449987,32.0,7.076894693295923,20.5,25,21.0
463.0,-1.150583556810588,-14.060175652526963,5.471285677973688,31.0,7.076894693295923,20.0,25,20.5
464.0,-0.6532325984416012,-14.079899640530922,5.569742665509781,30.0,7.076894693295923,19.5,25,20.0
465.0,-0.15574636258545382,-14.101349665049163,5.665006761690581,29.0,7.076894693295923,19.0,25,19.5
466.0,0.34191243646807834,-14.124414257486743,5.756480668776714,28.0,7.076894693295923,18.5,25,19.0
467.0,0.8397786788675745,-14.148964156659186,5.843429672717898,27.0,7.076894693295923,18.0,25,18.5
468.0,1.8362585923449437,-14.201916220343044,5.925631957859009,26.0,7.076894693295923,17.0,25,17.5
469.0,2.3349264711773827,-14.229974687315307,6.003127159239591,25.0,7.076894693295923,16.5,25,17.0
470.0,2.8339095009257527,-14.25883218528548,6.075066736258953,24.0,7.076894693295923,16.0,25,16.5
471.0,3.3332248864763585,-14.288277628676443,6.14204651398864,23.0,7.076894693295923,15.5,25,16.0
472.0,3.832885307727837,-14.318085468359536,6.205463570918776,22.0,7.076894693295923,15.0,25,15.5
473.0,4.833267688733116,-14.377818523931252,6.265358761475674,21.0,7.076894693295923,14.0,25,14.5
