t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,front_v,front_d
606.0,37.141937829073456,-26.37142873536787,0.364795134287726,26.0,4.383604819095808,6.5,25,21.0
607.0,37.141937829073456,-26.37142873536787,0.46574795759079823,25.0,4.383604819095808,6.5,25,21.0
608.0,37.141937829073456,-26.37142873536787,0.5835764645699825,24.0,4.383604819095808,6.5,25,21.0
609.0,37.141937829073456,-26.37142873536787,0.7184127643632177,23.0,4.383604819095808,6.5,25,21.0
610.0,36.926118353386514,-25.925962713067218,0.8691039581085797,22.0,4.383604819095808,6.0,25,20.5
611.0,36.926118353386514,-25.925962713067218,1.0336324395064234,21.0,4.383604819095808,6.0,25,20.5
612.0,36.926118353386514,-25.925962713067218,1.2095041794057595,20.0,4.383604819095808,6.0,25,20.5
613.0,36.926118353386514,-25.925962713067218,1.3944192949037961,19.0,4.383604819095808,6.0,25,20.5
614.0,36.71762177249751,-25.478038567773453,1.5858221369371788,18.0,4.383604819095808,5.5,25,20.0
615.0,36.71762177249751,-25.478038567773453,1.7812570196352913,17.0,4.383604819095808,5.5,25,20.0
616.0,36.71762177249751,-25.478038567773453,1.97897228126116,16.0,4.383604819095808,5.5,25,20.0
617.0,36.51639603128315,-25.027713367442463,2.176841032321837,15.0,4.383604819095808,5.0,25,19.5
618.0,36.51639603128315,-25.027713367442463,2.3724885942823835,14.0,4.383604819095808,5.0,25,19.5
619.0,36.32238907462015,-24.575044180030133,2.5632247677486264,13.0,4.383604819095808,4.5,25,19.0
620.0,36.32238907462015,-24.575044180030133,2.7473661932840336,12.0,4.383604819095808,4.5,25,19.0
621.0,36.135548847385195,-24.120088073492347,2.9241020844012953,11.0,4.383604819095808,4.0,25,18.5
622.0,36.135548847385195,-24.120088073492347,3.0928679570909585,10.0,4.383604819095808,4.0,25,18.5
623.0,35.955823294455,-23.66290211578499,3.2533789849939097,9.0,4.383604819095808,3.5,25,18.0
624.0,35.783160360706276,-23.203543374863955,3.40595763332429,8.0,4.383604819095808,3.0,25,17.5
625.0,35.783160360706276,-23.203543374863955,3.5515287131036963,7.0,4.383604819095808,3.0,25,17.5
626.0,35.617507991015714,-22.74206891868512,3.6900493831383883,6.0,4.383604819095808,2.5,25,17.0
627.0,35.45881413026001,-22.27853581520437,3.820988000504582,5.0,4.383604819095808,2.0,25,16.5
628.0,35.45881413026001,-22.27853581520437,3.9444126381503244,4.0,4.383604819095808,2.0,25,16.5
629.0,35.307026723315886,-21.813001132377597,4.061518376174113,3.0,4.383604819095808,1.5,25,16.0
630.0,35.16209371506003,-21.34552193816068,4.173305885026881,2.0,4.383604819095808,1.0,25,15.5
631.0,35.023963050369154,-20.87615530050951,4.2804350818579175,1.0,4.383604819095808,0.5,25,15.0
632.0,34.892582674119964,-20.40495828737997,4.383604819095808,0.0,4.383604819095808,0.0,25,14.5
633.0,34.767900531189156,-19.93198796672794,4.4832014197446,69.0,9.399015755386305,50.0,25,50.5
634.0,34.64986456645343,-19.457301406509316,4.578562640174316,68.0,9.399015755386305,49.5,25,50.0
635.0,34.5384227247895,-18.980955674679976,4.669770208479214,67.0,9.399015755386305,49.0,25,49.5
636.0,34.5384227247895,-18.980955674679976,4.756997806390077,66.0,9.399015755386305,49.0,25,49.5
637.0,34.43352295107407,-18.503007839195806,4.839899785119522,65.0,9.399015755386305,48.5,25,49.0
638.0,34.335113190183826,-18.023514968012698,4.918966624200657,64.0,9.399015755386305,48.0,25,48.5
639.0,34.24314138699548,-17.542534129086533,4.994913237484711,63.0,9.399015755386305,47.5,25,48.0
