t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,front_v,front_d
199.0,44.50283104717197,-16.32138872605551,1.05947202417053,20.0,3.381325198794106,3.5,25,15.0
200.0,44.50283104717197,-16.32138872605551,1.0680348917521376,19.0,3.381325198794106,3.5,25,15.0
201.0,44.50283104717197,-16.32138872605551,1.0847224990752242,18.0,3.381325198794106,3.5,25,15.0
202.0,44.50283104717197,-16.32138872605551,1.1095422659817875,17.0,3.381325198794106,3.5,25,15.0
203.0,44.118612838895686,-16.000385826504743,1.1424561610845294,16.0,3.381325198794106,3.0,25,14.5
204.0,44.118612838895686,-16.000385826504743,1.183769103330544,15.0,3.381325198794106,3.0,25,14.5
205.0,44.118612838895686,-16.000385826504743,1.234558321830119,14.0,3.381325198794106,3.0,25,14.5
206.0,44.118612838895686,-16.000385826504743,1.295784183419446,13.0,3.381325198794106,3.0,25,14.5
207.0,44.118612838895686,-16.000385826504743,1.3683319955332478,12.0,3.381325198794106,3.0,25,14.5
208.0,43.743093807571924,-15.66671502447804,1.4538934795919543,11.0,3.381325198794106,2.5,25,14.0
209.0,43.743093807571924,-15.66671502447804,1.554650957610743,10.0,3.381325198794106,2.5,25,14.0
210.0,43.743093807571924,-15.66671502447804,1.6712218105326415,9.0,3.381325198794106,2.5,25,14.0
211.0,43.375690715151364,-15.322342084923454,1.8044458539950707,8.0,3.381325198794106,2.0,25,13.5
212.0,43.375690715151364,-15.322342084923454,1.9550861720139088,7.0,3.381325198794106,2.0,25,13.5
213.0,43.375690715151364,-15.322342084923454,2.1219844792080833,6.0,3.381325198794106,2.0,25,13.5
214.0,43.01592143610536,-14.968924864535655,2.303764833918601,5.0,3.381325198794106,1.5,25,13.0
215.0,43.01592143610536,-14.968924864535655,2.498378137912674,4.0,3.381325198794106,1.5,25,13.0
216.0,42.663390236766716,-14.607846354620841,2.7051458389521255,3.0,3.381325198794106,1.0,25,12.5
217.0,42.663390236766716,-14.607846354620841,2.922685896568429,2.0,3.381325198794106,1.0,25,12.5
218.0,42.31777411030433,-14.240245719306168,3.1487945772946198,1.0,3.381325198794106,0.5,25,12.0
219.0,41.978810136518476,-13.867047382473135,3.381325198794106,0.0,3.381325198794106,0.0,25,11.5
246.0,33.697962497623955,-0.797739188419019,7.1707963358332805,16.0,6.738599884990946,11.5,25,12.0
247.0,33.18888178932282,0.07464439207279483,7.161384861882512,15.0,6.738599884990946,10.5,25,11.0
248.0,32.92771736482518,0.5056012775514915,7.1444344772697015,14.0,6.738599884990946,10.0,25,10.5
249.0,32.6615491153975,0.9323817066430742,7.121126869393636,13.0,6.738599884990946,9.5,25,10.0
250.0,32.11260345496644,1.7714547164515793,7.092565223528085,12.0,6.738599884990946,8.5,25,9.0
251.0,31.829108779163526,2.1828296527868716,7.060001100566486,11.0,6.738599884990946,8.0,25,8.5
252.0,31.24256247786211,2.9872039228334657,7.024885716508134,10.0,6.738599884990946,7.0,25,7.5
253.0,30.93903043884893,3.3795006852880185,6.9885731197434,9.0,6.738599884990946,6.5,25,7.0
254.0,30.310592261564654,4.1429106907554285,6.952168963711972,8.0,6.738599884990946,5.5,25,6.0
255.0,29.985491013522005,4.513622379960374,6.9167114035501,7.0,6.738599884990946,5.0,25,5.5
256.0,29.313426098438065,5.232498406656582,6.8830109755832884,6.0,6.738599884990946,4.0,25,4.5
257.0,28.96658403723795,5.580628132491395,6.851703818759243,5.0,6.738599884990946,3.5,25,4.0
258.0,28.612707436593396,5.921306440777116,6.823266919885224,4.0,6.738599884990946,3.0,25,3.5
259.0,27.884692274515608,6.580979398132527,6.797670157487785,3.0,6.738599884990946,2.0,25,2.5
260.0,27.51110766968618,6.900480447678646,6.774611410996206,2.0,6.738599884990946,1.5,25,2.0
