t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,front_v,front_d
113.0,-2.642224754355933,-14.012201959811819,3.4577731128574647,14.0,4.613086977285384,5.5,25,17.0
114.0,-2.145038271272796,-14.02626097290764,3.470755746231647,13.0,4.613086977285384,5.0,25,16.5
115.0,-2.145038271272796,-14.02626097290764,3.49732082743348,12.0,4.613086977285384,5.0,25,16.5
116.0,-1.6478385085105103,-14.042271075919558,3.5374660563742513,11.0,4.613086977285384,4.5,25,16.0
117.0,-1.150583556810588,-14.060175652526963,3.5912120140699018,10.0,4.613086977285384,4.0,25,15.5
118.0,-0.6532325984416012,-14.079899640530922,3.6579543039792064,9.0,4.613086977285384,3.5,25,15.0
119.0,-0.6532325984416012,-14.079899640530922,3.736110568492319,8.0,4.613086977285384,3.5,25,15.0
120.0,-0.15574636258545382,-14.101349665049163,3.824407531893012,7.0,4.613086977285384,3.0,25,14.5
121.0,0.34191243646807834,-14.124414257486743,3.921542458013173,6.0,4.613086977285384,2.5,25,14.0
122.0,0.8397786788675745,-14.148964156659186,4.026504687691299,5.0,4.613086977285384,2.0,25,13.5
123.0,0.8397786788675745,-14.148964156659186,4.1372005269263905,4.0,4.613086977285384,2.0,25,13.5
124.0,1.3378844370359388,-14.174852688444814,4.252405994257839,3.0,4.613086977285384,1.5,25,13.0
125.0,1.8362585923449437,-14.201916220343044,4.371244569913698,2.0,4.613086977285384,1.0,25,12.5
126.0,2.3349264711773827,-14.229974687315307,4.4918154470102625,1.0,4.613086977285384,0.5,25,12.0
127.0,2.8339095009257527,-14.25883218528548,4.613086977285384,0.0,4.613086977285384,0.0,25,11.5
128.0,3.3332248864763585,-14.288277628676443,4.735135499645179,25.0,7.445025335081137,15.5,25,16.0
129.0,3.832885307727837,-14.318085468359536,4.858448513671829,24.0,7.445025335081137,15.0,25,15.5
130.0,4.332898638693035,-14.348016466393759,4.983014037708503,23.0,7.445025335081137,14.5,25,15.0
131.0,4.833267688733116,-14.377818523931252,5.108012304213841,22.0,7.445025335081137,14.0,25,14.5
132.0,5.333989966472954,-14.407227558666055,5.233028630726188,21.0,7.445025335081137,13.5,25,14.0
133.0,5.835057466946617,-14.435968428202663,5.35761415930636,20.0,7.445025335081137,13.0,25,13.5
134.0,6.336456482522015,-14.463755895721286,5.482103524195799,19.0,7.445025335081137,12.5,25,13.0
135.0,6.838167438153539,-14.490295634316418,5.606381614731556,18.0,7.445025335081137,12.0,25,12.5
136.0,7.340164751511699,-14.515285266385604,5.730667020513406,17.0,7.445025335081137,11.5,25,12.0
137.0,7.842416718538715,-14.538415434445037,5.855069158430155,16.0,7.445025335081137,11.0,25,11.5
138.0,8.847526684432953,-14.577831665088182,5.979120077402695,15.0,7.445025335081137,10.0,25,10.5
139.0,9.350290003484824,-14.593474118148926,6.102121383584564,14.0,7.445025335081137,9.5,25,10.0
140.0,9.853118574450471,-14.605972191801127,6.223154856662334,13.0,7.445025335081137,9.0,25,9.5
141.0,10.355949296297089,-14.614998537700652,6.341943169880978,12.0,7.445025335081137,8.5,25,9.0
142.0,11.361333648859823,-14.621327352588283,6.458280614838596,11.0,7.445025335081137,7.5,25,8.0
143.0,11.863730204407606,-14.61797939510961,6.571933818899883,10.0,7.445025335081137,7.0,25,7.5
144.0,12.36581500831568,-14.609861239348932,6.682359355796424,9.0,7.445025335081137,6.5,25,7.0
145.0,12.867494830994332,-14.596656947149718,6.789414131572768,8.0,7.445025335081137,6.0,25,6.5
146.0,13.869239120241932,-14.553756551195011,6.892320958864293,7.0,7.445025335081137,5.0,25,5.5
147.0,14.369090366582956,-14.523462401808525,6.990153120640491,6.0,7.445025335081137,4.5,25,5.0
148.0,15.366181995889072,-14.443758985203694,7.082043411332636,5.0,7.445025335081137,3.5,25,4.0
149.0,15.863181744015087,-14.393810639179236,7.168048258766119,4.0,7.445025335081137,3.0,25,3.5
150.0,16.853459613788115,-14.272465275003672,7.248097809770506,3.0,7.445025335081137,2.0,25,2.5
151.0,17.346476611865263,-14.20060728576351,7.321306955045663,2.0,7.445025335081137,1.5,25,2.0
152.0,17.837900853780027,-14.121010245813684,7.387014826030877,1.0,7.445025335081137,1.0,25,1.5
153.0,18.81542663475664,-13.937850528072378,7.445025335081137,0.0,7.445025335081137,0.0,25,0.5
154.0,19.30125383926422,-13.833957390010227,7.495485321845411,10.0,7.62275531353329,8.0,25,24.500000000000007
155.0,20.266351487952363,-13.600857693302656,7.538801827876894,9.0,7.62275531353329,7.0,25,23.500000000000007
156.0,21.221806803415138,-13.333320095151429,7.575173937276952,8.0,7.62275531353329,6.0,25,22.500000000000007
157.0,21.695590104765948,-13.186456685084769,7.604751600151053,7.0,7.62275531353329,5.5,25,22.000000000000007
158.0,22.634643381720544,-12.866366346578761,7.627696839806889,6.0,7.62275531353329,4.5,25,21.000000000000007
159.0,23.099678639069072,-12.693135447526977,7.643668057287679,5.0,7.62275531353329,4.0,25,20.500000000000007
160.0,24.020227772296792,-12.320459884354689,7.653031611720939,4.0,7.62275531353329,3.0,25,19.500000000000007
161.0,24.47554913143109,-12.121146086265393,7.655320670618573,3.0,7.62275531353329,2.5,25,19.000000000000007
162.0,25.37587188350345,-11.697064067156386,7.651117833362652,2.0,7.62275531353329,1.5,25,18.000000000000007
163.0,25.82073853528881,-11.472563009926178,7.6403169489229965,1.0,7.62275531353329,1.0,25,17.500000000000007
164.0,26.699632153326167,-10.99947769998246,7.62275531353329,0.0,7.62275531353329,0.0,25,16.500000000000007
