t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,front_v,front_d
1.0,-11.630082353386495,-14.053325391364082,6.552701220870672,49.0,5.733834783109817,30.0,25,31.0
2.0,-11.127846883058702,-14.041784293898392,6.530894368308218,48.0,5.733834783109817,29.5,25,30.5
3.0,-10.12436905137923,-14.01969945136522,6.508618582310689,47.0,5.733834783109817,28.5,25,29.5
4.0,-9.623182525747414,-14.009511093728419,6.485974728597083,46.0,5.733834783109817,28.0,25,29.0
5.0,-9.122386455979168,-14.000123597738769,6.46358542683548,45.0,5.733834783109817,27.5,25,28.5
6.0,-8.621987216946344,-13.991703603999243,6.441743940890541,44.0,5.733834783109817,27.0,25,28.0
7.0,-7.622368232934299,-13.97839266293438,6.420617660318983,43.0,5.733834783109817,26.0,25,27.0
8.0,-7.12312667327307,-13.973790349497197,6.399906439941134,42.0,5.733834783109817,25.5,25,26.5
9.0,-6.62423958234255,-13.970730046373946,6.379529770288717,41.0,5.733834783109817,25.0,25,26.0
10.0,-5.627426965259271,-13.96967603562667,6.359693427359529,40.0,5.733834783109817,24.0,25,25.0
11.0,-5.129440397714163,-13.971866028821285,6.340796130613253,39.0,5.733834783109817,23.5,25,24.5
12.0,-4.631687398638114,-13.975963708292923,6.3241375925892065,38.0,5.733834783109817,23.0,25,24.0
13.0,-4.134129966298584,-13.982020670115121,6.310218802070179,37.0,5.733834783109817,22.5,25,23.5
14.0,-3.1394404865162002,-14.000132163278392,6.299140990643089,36.0,5.733834783109817,21.5,25,22.5
15.0,-2.642224754355933,-14.012201959811819,6.290608226554885,35.0,5.733834783109817,21.0,25,22.0
16.0,-2.145038271272796,-14.02626097290764,6.284227822891211,34.0,5.733834783109817,20.5,25,21.5
17.0,-1.6478385085105103,-14.042271075919558,6.279400096346784,33.0,5.733834783109817,20.0,25,21.0
18.0,-0.6532325984416012,-14.079899640530922,6.275216293483436,32.0,5.733834783109817,19.0,25,20.0
19.0,-0.15574636258545382,-14.101349665049163,6.270856841772104,31.0,5.733834783109817,18.5,25,19.5
20.0,0.34191243646807834,-14.124414257486743,6.265701704518018,30.0,5.733834783109817,18.0,25,19.0
21.0,0.8397786788675745,-14.148964156659186,6.259134285186731,29.0,5.733834783109817,17.5,25,18.5
22.0,1.8362585923449437,-14.201916220343044,6.250647219288575,28.0,5.733834783109817,16.5,25,17.5
23.0,2.3349264711773827,-14.229974687315307,6.24003933481192,27.0,5.733834783109817,16.0,25,17.0
24.0,2.8339095009257527,-14.25883218528548,6.227315941880579,26.0,5.733834783109817,15.5,25,16.5
25.0,3.3332248864763585,-14.288277628676443,6.212786056190893,25.0,5.733834783109817,15.0,25,16.0
26.0,4.332898638693035,-14.348016466393759,6.197351642435662,24.0,5.733834783109817,14.0,25,15.0
27.0,4.833267688733116,-14.377818523931252,6.180617719937061,23.0,5.733834783109817,13.5,25,14.5
28.0,5.333989966472954,-14.407227558666055,6.162000020285621,22.0,5.733834783109817,13.0,25,14.0
29.0,5.835057466946617,-14.435968428202663,6.141526085591431,21.0,5.733834783109817,12.5,25,13.5
30.0,6.838167438153539,-14.490295634316418,6.118931397719703,20.0,5.733834783109817,11.5,25,12.5
31.0,7.340164751511699,-14.515285266385604,6.093657431296906,19.0,5.733834783109817,11.0,25,12.0
32.0,7.842416718538715,-14.538415434445037,6.066364401352757,18.0,5.733834783109817,10.5,25,11.5
33.0,8.34488542497891,-14.559370899748734,6.038003941701263,17.0,5.733834783109817,10.0,25,11.0
34.0,8.847526684432953,-14.577831665088182,6.0085156802658,16.0,5.733834783109817,9.5,25,10.5
35.0,9.853118574450471,-14.605972191801127,5.978053818760752,15.0,5.733834783109817,8.5,25,9.5
36.0,10.355949296297089,-14.614998537700652,5.9477976361002725,14.0,5.733834783109817,8.0,25,9.0
37.0,10.858712824281968,-14.620225709577484,5.918266794425543,13.0,5.733834783109817,7.5,25,8.5
38.0,11.361333648859823,-14.621327352588283,5.889994991508907,12.0,5.733834783109817,7.0,25,8.0
39.0,11.863730204407606,-14.61797939510961,5.863716850258034,11.0,5.733834783109817,6.5,25,7.5
40.0,12.867494830994332,-14.596656947149718,5.840297411091322,10.0,5.733834783109817,5.5,25,6.5
41.0,13.368670897344533,-14.578056417367721,5.8197288356073775,9.0,5.733834783109817,5.0,25,6.0
42.0,13.869239120241932,-14.553756551195011,5.80164031460069,8.0,5.733834783109817,4.5,25,5.5
43.0,14.369090366582956,-14.523462401808525,5.786188905488655,7.0,5.733834783109817,4.0,25,5.0
44.0,14.8681107564421,-14.48688830471999,5.773212991913602,6.0,5.733834783109817,3.5,25,4.5
45.0,15.366181995889072,-14.443758985203694,5.762462387729745,5.0,5.733834783109817,3.0,25,4.0
46.0,16.358984014716967,-14.33679198392561,5.753533058043553,4.0,5.733834783109817,2.0,25,3.0
47.0,16.853459613788115,-14.272465275003672,5.746240514458127,3.0,5.733834783109817,1.5,25,2.5
48.0,17.346476611865263,-14.20060728576351,5.7403713764877615,2.0,5.733834783109817,1.0,25,2.0
49.0,17.837900853780027,-14.121010245813684,5.736055558482676,1.0,5.733834783109817,0.5,25,1.5
50.0,18.327596504864015,-14.033482734828791,5.733834783109817,0.0,5.733834783109817,0.0,25,1.0
