9.494299999999999500e+02,9.861599999999999682e+02
9.500199999999999818e+02,9.861000000000000227e+02
9.506200000000000045e+02,9.860599999999999454e+02
9.512200000000000273e+02,9.860199999999999818e+02
9.518200000000000500e+02,9.859900000000000091e+02
9.524199999999999591e+02,9.859500000000000455e+02
9.530199999999999818e+02,9.859099999999999682e+02
9.536200000000000045e+02,9.858799999999999955e+02
9.542200000000000273e+02,9.858400000000000318e+02
9.548300000000000409e+02,9.858200000000000500e+02
9.554299999999999500e+02,9.857799999999999727e+02
9.560299999999999727e+02,9.857500000000000000e+02
9.566399999999999864e+02,9.857000000000000455e+02
9.572400000000000091e+02,9.856799999999999500e+02
9.578300000000000409e+02,9.856399999999999864e+02
9.584299999999999500e+02,9.856000000000000227e+02
9.590099999999999909e+02,9.855599999999999454e+02
9.596000000000000227e+02,9.855099999999999909e+02
9.601799999999999500e+02,9.854700000000000273e+02
9.607500000000000000e+02,9.854199999999999591e+02
9.613200000000000500e+02,9.853899999999999864e+02
9.618899999999999864e+02,9.853500000000000227e+02
9.624400000000000546e+02,9.853099999999999454e+02
9.630000000000000000e+02,9.852699999999999818e+02
9.635399999999999636e+02,9.852500000000000000e+02
9.640800000000000409e+02,9.852000000000000455e+02
9.646200000000000045e+02,9.851699999999999591e+02
9.651399999999999864e+02,9.851299999999999955e+02
9.656699999999999591e+02,9.850800000000000409e+02
9.661799999999999500e+02,9.850399999999999636e+02
9.667000000000000455e+02,9.850099999999999909e+02
9.672000000000000455e+02,9.849700000000000273e+02
9.677100000000000364e+02,9.849400000000000546e+02
9.682100000000000364e+02,9.848899999999999864e+02
9.691900000000000546e+02,9.848200000000000500e+02
9.701599999999999682e+02,9.847599999999999909e+02
9.711100000000000136e+02,9.846900000000000546e+02
9.720399999999999636e+02,9.846299999999999955e+02
9.729500000000000455e+02,9.845800000000000409e+02
9.738500000000000227e+02,9.845299999999999727e+02
9.738500000000000227e+02,9.845299999999999727e+02
9.746399999999999864e+02,9.844600000000000364e+02
9.754199999999999591e+02,9.843999999999999773e+02
9.761299999999999955e+02,9.843500000000000227e+02
9.767699999999999818e+02,9.842999999999999545e+02
9.773400000000000318e+02,9.842400000000000091e+02
9.780599999999999454e+02,9.841900000000000546e+02
9.786499999999999773e+02,9.841499999999999773e+02
9.791499999999999773e+02,9.841100000000000136e+02
9.797799999999999727e+02,9.840700000000000500e+02
9.804500000000000455e+02,9.840399999999999636e+02
9.810399999999999636e+02,9.840199999999999818e+02
9.817100000000000364e+02,9.839800000000000182e+02
9.824700000000000273e+02,9.839199999999999591e+02
9.830399999999999636e+02,9.838899999999999864e+02
9.836499999999999773e+02,9.838500000000000227e+02
9.843099999999999454e+02,9.837999999999999545e+02
9.850299999999999727e+02,9.837799999999999727e+02
9.857899999999999636e+02,9.837400000000000091e+02
9.866100000000000136e+02,9.837000000000000455e+02
9.874600000000000364e+02,9.836399999999999864e+02
9.883500000000000227e+02,9.835900000000000318e+02
9.892699999999999818e+02,9.835299999999999727e+02
9.902100000000000364e+02,9.834800000000000182e+02
9.911799999999999500e+02,9.834299999999999500e+02
9.921699999999999591e+02,9.833899999999999864e+02
9.926699999999999591e+02,9.833600000000000136e+02
9.931799999999999500e+02,9.833400000000000318e+02
9.937000000000000455e+02,9.833099999999999454e+02
9.942200000000000273e+02,9.832999999999999545e+02
9.947599999999999909e+02,9.832799999999999727e+02
9.952999999999999545e+02,9.832500000000000000e+02
9.958500000000000227e+02,9.832300000000000182e+02
9.963999999999999773e+02,9.831900000000000546e+02
9.969700000000000273e+02,9.831599999999999682e+02
9.975499999999999545e+02,9.831399999999999864e+02
9.981399999999999864e+02,9.831100000000000136e+02
9.987400000000000091e+02,9.830900000000000318e+02
9.993400000000000318e+02,9.830599999999999454e+02
9.999600000000000364e+02,9.830399999999999636e+02
1.000600000000000023e+03,9.830099999999999909e+02
1.001200000000000045e+03,9.829900000000000091e+02
1.001899999999999977e+03,9.829500000000000455e+02
1.002500000000000000e+03,9.829199999999999591e+02
1.003200000000000045e+03,9.828999999999999773e+02
1.003899999999999977e+03,9.828600000000000136e+02
1.004600000000000023e+03,9.828300000000000409e+02
1.005299999999999955e+03,9.827899999999999636e+02
1.006000000000000000e+03,9.827599999999999909e+02
1.006700000000000045e+03,9.827300000000000182e+02
1.007399999999999977e+03,9.827000000000000455e+02
1.008100000000000023e+03,9.826799999999999500e+02
1.008799999999999955e+03,9.826299999999999955e+02
1.009600000000000023e+03,9.825800000000000409e+02
1.010299999999999955e+03,9.825399999999999636e+02
1.011100000000000023e+03,9.824900000000000091e+02
1.011100000000000023e+03,9.824900000000000091e+02
1.011799999999999955e+03,9.824600000000000364e+02
1.012600000000000023e+03,9.824199999999999591e+02
1.013299999999999955e+03,9.823700000000000045e+02
1.014100000000000023e+03,9.823400000000000318e+02
1.014899999999999977e+03,9.823099999999999454e+02
1.015600000000000023e+03,9.822500000000000000e+02
1.016399999999999977e+03,9.822000000000000455e+02
1.017200000000000045e+03,9.821499999999999773e+02
1.018000000000000000e+03,9.820900000000000318e+02
1.018799999999999955e+03,9.820499999999999545e+02
1.019600000000000023e+03,9.820000000000000000e+02
1.020399999999999977e+03,9.819600000000000364e+02
1.021200000000000045e+03,9.818999999999999773e+02
1.022000000000000000e+03,9.818500000000000227e+02
1.022799999999999955e+03,9.818099999999999454e+02
1.023700000000000045e+03,9.817699999999999818e+02
1.024500000000000000e+03,9.817100000000000364e+02
1.025299999999999955e+03,9.816399999999999864e+02
1.026099999999999909e+03,9.816000000000000227e+02
1.027000000000000000e+03,9.815299999999999727e+02
1.027799999999999955e+03,9.814800000000000182e+02
1.028700000000000045e+03,9.814199999999999591e+02
1.029500000000000000e+03,9.813600000000000136e+02
1.030299999999999955e+03,9.812999999999999545e+02
1.031200000000000045e+03,9.812500000000000000e+02
1.032099999999999909e+03,9.812000000000000455e+02
1.032900000000000091e+03,9.811299999999999955e+02
1.033799999999999955e+03,9.810800000000000409e+02
1.034599999999999909e+03,9.810099999999999909e+02
1.035500000000000000e+03,9.809500000000000455e+02
1.036400000000000091e+03,9.808899999999999864e+02
1.037200000000000045e+03,9.808200000000000500e+02
1.038099999999999909e+03,9.807400000000000091e+02
1.039000000000000000e+03,9.806799999999999500e+02
1.039900000000000091e+03,9.806100000000000136e+02
1.040700000000000045e+03,9.805299999999999727e+02
1.041599999999999909e+03,9.804700000000000273e+02
1.042500000000000000e+03,9.804199999999999591e+02
1.043400000000000091e+03,9.803500000000000227e+02
1.044200000000000045e+03,9.802999999999999545e+02
1.045099999999999909e+03,9.802400000000000091e+02
1.046000000000000000e+03,9.801799999999999500e+02
1.046900000000000091e+03,9.801200000000000045e+02
1.047799999999999955e+03,9.800599999999999454e+02
1.048599999999999909e+03,9.800000000000000000e+02
