t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal
2262.0,1051.7,985.57,6.7642641137081565,226.0,2.1941752436849704,32.72371982568446
2263.0,1051.0,985.59,6.745322675750954,225.0,2.1941752436849704,32.02343416968395
2264.0,1050.3,985.61,6.710387842740537,224.0,2.1941752436849704,31.323148513683442
2265.0,1049.5,985.64,6.659433083979446,223.0,2.1941752436849704,30.522586211298474
2266.0,1048.8,985.66,6.592512722778774,222.0,2.1941752436849704,29.822300555297964
2267.0,1048.0,985.69,6.512571611890345,221.0,2.1941752436849704,29.021738252912993
2268.0,1047.3,985.64,6.421608054062471,220.0,2.1941752436849704,28.319954810532032
2269.0,1047.3,985.64,6.320649729260434,219.0,2.1941752436849704,28.319954810532032
2270.0,1046.6,985.67,6.212695791683349,218.0,2.1941752436849704,27.619312248307853
2271.0,1045.9,985.71,6.097716703816273,217.0,2.1941752436849704,26.918170322589702
2272.0,1045.2,985.73,5.976741336213238,216.0,2.1941752436849704,26.217884666589192
2273.0,1044.5,985.75,5.85173837419275,215.0,2.1941752436849704,25.517599010588683
2274.0,1043.8,985.77,5.723706578782669,214.0,2.1941752436849704,24.817313354588183
2275.0,1043.1,985.79,5.591676850462659,213.0,2.1941752436849704,24.117027698587673
2276.0,1043.1,985.79,5.45861676617804,212.0,2.1941752436849704,24.117027698587673
2277.0,1042.4,985.81,5.322558125563309,211.0,2.1941752436849704,23.4167420425874
2278.0,1041.7,985.83,5.186468548058496,210.0,2.1941752436849704,22.716456386586906
2279.0,1041.1,985.86,5.0493489679363615,209.0,2.1941752436849704,22.115706854751704
2280.0,1040.4,985.88,4.913259814013502,208.0,2.1941752436849704,21.415421198751403
2281.0,1040.4,985.88,4.7761412248801856,207.0,2.1941752436849704,21.415421198751403
2282.0,1039.8,985.91,4.641052143641569,206.0,2.1941752436849704,20.814671666916304
2283.0,1039.1,985.93,4.505933865471174,205.0,2.1941752436849704,20.1143860109158
2284.0,1039.1,985.93,4.371816098602502,204.0,2.1941752436849704,20.1143860109158
2285.0,1038.5,985.96,4.238727403360589,203.0,2.1941752436849704,19.5136364790808
2286.0,1037.8,985.98,4.10763825086874,202.0,2.1941752436849704,18.813350823080306
2287.0,1037.8,985.98,3.977549119746983,201.0,2.1941752436849704,18.813350823080306
2288.0,1037.2,985.99,3.8504869821880976,200.0,2.1941752436849704,18.2132674955333
2289.0,1036.6,986.01,3.7254241369272307,199.0,2.1941752436849704,17.612934254741006
2290.0,1036.6,986.01,3.603360237334036,198.0,2.1941752436849704,17.612934254741006
