t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,front_v,front_d
2555.0,1051.7,985.57,2.9613572901627383,91.0,2.943469551396787,32.72371982568446,25,33.72496904540956
2556.0,1051.7,985.57,2.9954008079053462,90.0,2.943469551396787,32.72371982568446,25,33.72496904540956
2557.0,1051.0,985.59,3.0384449970338445,89.0,2.943469551396787,32.02343416968395,25,33.02468338940905
2558.0,1051.0,985.59,3.0874899190118823,88.0,2.943469551396787,32.02343416968395,25,33.02468338940905
2559.0,1050.3,985.61,3.143553721506919,87.0,2.943469551396787,31.323148513683442,25,32.32439773340854
2560.0,1050.3,985.61,3.205638937871825,86.0,2.943469551396787,31.323148513683442,25,32.32439773340854
2561.0,1050.3,985.61,3.2707279006361873,85.0,2.943469551396787,31.323148513683442,25,32.32439773340854
2562.0,1049.5,985.64,3.3408196599038384,84.0,2.943469551396787,30.522586211298474,25,31.52383543102357
2563.0,1049.5,985.64,3.4119380123325804,83.0,2.943469551396787,30.522586211298474,25,31.52383543102357
2564.0,1048.8,985.66,3.486085770602898,82.0,2.943469551396787,29.822300555297964,25,30.82354977502306
2565.0,1048.8,985.66,3.5612673306001614,81.0,2.943469551396787,29.822300555297964,25,30.82354977502306
2566.0,1048.0,985.69,3.636458991931574,80.0,2.943469551396787,29.021738252912993,25,30.02298747263809
2567.0,1048.0,985.69,3.7116901810361274,79.0,2.943469551396787,29.021738252912993,25,30.02298747263809
2568.0,1047.3,985.64,3.786965671880325,78.0,2.943469551396787,28.319954810532032,25,29.321204030257128
2569.0,1047.3,985.64,3.861256919708918,77.0,2.943469551396787,28.319954810532032,25,29.321204030257128
2570.0,1046.6,985.67,3.935598810854582,76.0,2.943469551396787,27.619312248307853,25,28.62056146803295
2571.0,1046.6,985.67,4.006960444027367,75.0,2.943469551396787,27.619312248307853,25,28.62056146803295
2572.0,1045.9,985.71,4.077339941677662,74.0,2.943469551396787,26.918170322589702,25,27.9194195423148
2573.0,1045.9,985.71,4.145737570083278,73.0,2.943469551396787,26.918170322589702,25,27.9194195423148
2574.0,1045.2,985.73,4.212197526232596,72.0,2.943469551396787,26.217884666589192,25,27.21913388631429
2575.0,1044.5,985.75,4.275587094189522,71.0,2.943469551396787,25.517599010588683,25,26.51884823031378
2576.0,1044.5,985.75,4.33603989834042,70.0,2.943469551396787,25.517599010588683,25,26.51884823031378
2577.0,1043.8,985.77,4.392413118093515,69.0,2.943469551396787,24.817313354588183,25,25.81856257431328
2578.0,1043.1,985.79,4.445748081032033,68.0,2.943469551396787,24.117027698587673,25,25.11827691831277
2579.0,1043.1,985.79,4.4950947709697955,67.0,2.943469551396787,24.117027698587673,25,25.11827691831277
2580.0,1042.4,985.81,4.540294814216363,66.0,2.943469551396787,23.4167420425874,25,24.417991262312498
2581.0,1042.4,985.81,4.582500627386755,65.0,2.943469551396787,23.4167420425874,25,24.417991262312498
2582.0,1041.7,985.83,4.618609422759192,64.0,2.943469551396787,22.716456386586906,25,23.717705606312002
2583.0,1041.1,985.86,4.651669162784472,63.0,2.943469551396787,22.115706854751704,25,23.1169560744768
