1.052500000000000000e+03,9.855599999999999454e+02
1.051700000000000045e+03,9.855700000000000500e+02
1.051000000000000000e+03,9.855900000000000318e+02
1.050299999999999955e+03,9.856100000000000136e+02
1.049500000000000000e+03,9.856399999999999864e+02
1.048799999999999955e+03,9.856599999999999682e+02
1.048000000000000000e+03,9.856900000000000546e+02
1.047299999999999955e+03,9.856399999999999864e+02
1.046599999999999909e+03,9.856699999999999591e+02
1.045900000000000091e+03,9.857100000000000364e+02
1.045200000000000045e+03,9.857300000000000182e+02
1.044500000000000000e+03,9.857500000000000000e+02
1.043799999999999955e+03,9.857699999999999818e+02
1.043099999999999909e+03,9.857899999999999636e+02
1.042400000000000091e+03,9.858099999999999454e+02
1.041700000000000045e+03,9.858300000000000409e+02
1.041099999999999909e+03,9.858600000000000136e+02
1.040400000000000091e+03,9.858799999999999955e+02
1.039799999999999955e+03,9.859099999999999682e+02
1.039099999999999909e+03,9.859299999999999500e+02
1.038500000000000000e+03,9.859600000000000364e+02
1.037799999999999955e+03,9.859800000000000182e+02
1.037200000000000045e+03,9.859900000000000091e+02
1.036599999999999909e+03,9.860099999999999909e+02
1.036000000000000000e+03,9.860299999999999727e+02
1.035299999999999955e+03,9.860499999999999545e+02
1.034700000000000045e+03,9.860700000000000500e+02
1.034099999999999909e+03,9.860900000000000318e+02
1.033500000000000000e+03,9.861100000000000136e+02
1.032900000000000091e+03,9.861299999999999955e+02
1.032299999999999955e+03,9.861499999999999773e+02
1.031700000000000045e+03,9.861799999999999500e+02
1.031200000000000045e+03,9.862000000000000455e+02
1.030599999999999909e+03,9.862100000000000364e+02
1.030000000000000000e+03,9.862300000000000182e+02
1.029400000000000091e+03,9.862599999999999909e+02
1.028900000000000091e+03,9.862599999999999909e+02
1.028299999999999955e+03,9.862799999999999727e+02
1.027700000000000045e+03,9.862899999999999636e+02
1.027200000000000045e+03,9.863200000000000500e+02
1.026700000000000045e+03,9.863400000000000318e+02
1.026099999999999909e+03,9.863400000000000318e+02
1.025599999999999909e+03,9.863700000000000045e+02
1.025099999999999909e+03,9.863899999999999864e+02
1.024500000000000000e+03,9.864199999999999591e+02
1.024000000000000000e+03,9.864299999999999500e+02
1.023500000000000000e+03,9.864500000000000455e+02
1.023000000000000000e+03,9.864600000000000364e+02
1.022399999999999977e+03,9.864700000000000273e+02
1.021899999999999977e+03,9.864900000000000091e+02
1.021399999999999977e+03,9.865099999999999909e+02
1.020899999999999977e+03,9.865399999999999636e+02
1.019899999999999977e+03,9.865800000000000409e+02
1.019000000000000000e+03,9.866299999999999955e+02
1.018000000000000000e+03,9.866799999999999500e+02
1.018000000000000000e+03,9.866799999999999500e+02
1.017100000000000023e+03,9.867300000000000182e+02
1.016299999999999955e+03,9.867699999999999818e+02
1.015500000000000000e+03,9.867999999999999545e+02
1.014799999999999955e+03,9.868300000000000409e+02
1.014100000000000023e+03,9.868700000000000045e+02
1.013600000000000023e+03,9.868999999999999773e+02
1.012899999999999977e+03,9.869400000000000546e+02
1.012399999999999977e+03,9.869600000000000364e+02
1.011899999999999977e+03,9.869900000000000091e+02
1.011399999999999977e+03,9.870000000000000000e+02
1.010799999999999955e+03,9.870199999999999818e+02
1.010299999999999955e+03,9.870399999999999636e+02
1.009700000000000045e+03,9.870800000000000409e+02
1.009100000000000023e+03,9.871000000000000227e+02
1.008399999999999977e+03,9.871100000000000136e+02
1.007899999999999977e+03,9.871399999999999864e+02
1.007399999999999977e+03,9.871599999999999682e+02
1.006799999999999955e+03,9.872000000000000455e+02
1.006100000000000023e+03,9.872200000000000273e+02
1.005600000000000023e+03,9.872500000000000000e+02
1.005000000000000000e+03,9.872699999999999818e+02
1.004399999999999977e+03,9.872899999999999636e+02
1.003700000000000045e+03,9.873200000000000500e+02
1.002899999999999977e+03,9.872999999999999545e+02
1.002000000000000000e+03,9.873300000000000409e+02
1.001100000000000023e+03,9.873700000000000045e+02
1.000600000000000023e+03,9.873899999999999864e+02
1.000100000000000023e+03,9.874099999999999682e+02
9.995299999999999727e+02,9.874299999999999500e+02
9.989700000000000273e+02,9.874500000000000455e+02
9.983999999999999773e+02,9.874700000000000273e+02
9.978099999999999454e+02,9.874900000000000091e+02
9.972000000000000455e+02,9.875099999999999909e+02
9.965800000000000409e+02,9.875399999999999636e+02
9.959400000000000546e+02,9.875599999999999454e+02
9.952799999999999727e+02,9.876000000000000227e+02
9.946100000000000136e+02,9.876200000000000045e+02
9.939299999999999500e+02,9.876499999999999773e+02
9.932300000000000182e+02,9.876799999999999500e+02
9.925299999999999727e+02,9.877000000000000455e+02
9.918099999999999454e+02,9.877300000000000182e+02
9.910800000000000409e+02,9.877599999999999909e+02
9.903400000000000318e+02,9.877899999999999636e+02
9.895900000000000318e+02,9.878200000000000500e+02
9.888400000000000318e+02,9.878500000000000227e+02
9.880700000000000500e+02,9.878899999999999864e+02
9.873099999999999454e+02,9.879199999999999591e+02
9.865299999999999727e+02,9.879500000000000455e+02
9.857100000000000364e+02,9.880000000000000000e+02
9.857100000000000364e+02,9.880000000000000000e+02
9.849700000000000273e+02,9.880199999999999818e+02
9.841799999999999500e+02,9.880599999999999454e+02
9.833899999999999864e+02,9.881100000000000136e+02
9.825900000000000318e+02,9.881499999999999773e+02
9.817899999999999636e+02,9.882000000000000455e+02
9.809900000000000091e+02,9.882500000000000000e+02
9.801799999999999500e+02,9.882999999999999545e+02
9.793700000000000045e+02,9.883500000000000227e+02
9.785599999999999454e+02,9.884099999999999682e+02
9.777500000000000000e+02,9.884500000000000455e+02
9.769400000000000546e+02,9.884900000000000091e+02
9.761200000000000045e+02,9.885499999999999545e+02
9.752999999999999545e+02,9.885900000000000318e+02
9.744900000000000091e+02,9.886399999999999864e+02
9.736799999999999500e+02,9.887100000000000364e+02
9.728600000000000136e+02,9.887799999999999727e+02
9.720499999999999545e+02,9.888200000000000500e+02
9.712400000000000091e+02,9.888700000000000045e+02
9.704299999999999500e+02,9.889199999999999591e+02
9.696100000000000136e+02,9.889700000000000273e+02
9.688099999999999454e+02,9.890399999999999636e+02
9.680000000000000000e+02,9.891000000000000227e+02
9.671900000000000546e+02,9.891599999999999682e+02
9.663899999999999864e+02,9.892000000000000455e+02
9.655800000000000409e+02,9.892699999999999818e+02
9.647799999999999727e+02,9.893200000000000500e+02
9.639800000000000182e+02,9.893899999999999864e+02
9.631900000000000546e+02,9.894500000000000455e+02
9.623899999999999864e+02,9.895099999999999909e+02
9.616000000000000227e+02,9.895700000000000500e+02
9.608200000000000500e+02,9.896299999999999955e+02
9.600399999999999636e+02,9.896900000000000546e+02
9.592699999999999818e+02,9.897699999999999818e+02
9.585000000000000000e+02,9.898400000000000318e+02
9.577400000000000091e+02,9.898999999999999773e+02
9.569900000000000091e+02,9.899700000000000273e+02
9.562500000000000000e+02,9.900299999999999727e+02
9.555099999999999909e+02,9.901000000000000227e+02
9.547799999999999727e+02,9.901499999999999773e+02
9.540499999999999545e+02,9.902200000000000273e+02
9.533300000000000409e+02,9.902500000000000000e+02
9.526200000000000045e+02,9.903200000000000500e+02
