t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,front_v,front_d,psi_t
2738.0,950.02,986.1,5.561278270325987,129.0,1.124848434234586,22.982800022207986,1.2329809406475023,14.41506460216876,-0.05835672322766834
2739.0,950.62,986.06,5.5498187357786755,128.0,1.124848434234586,22.38146816707304,1.1526773182465246,13.813732747033816,-0.05871900034053904
2740.0,951.22,986.02,5.526466954574143,127.0,1.124848434234586,21.780136311938104,1.07544409431639,13.212400891898875,-0.059077675131209
2741.0,951.82,985.99,5.488102222080051,126.0,1.124848434234586,21.17938678010306,1.00020447909415,13.583505258548493,-0.05943299004482638
2742.0,951.82,985.99,5.43372763395443,125.0,1.124848434234586,21.17938678010306,0.9289520977962212,13.583505258548493,-0.05978519257836432
2743.0,952.42,985.95,5.364415065969448,124.0,1.124848434234586,20.578054924968235,0.8607700041242143,12.982173403413672,-0.060134536310548756
2744.0,953.02,985.91,5.279100017995492,123.0,1.124848434234586,19.976723069833287,0.797571940328896,12.380841548278728,-0.060481282007705424
2745.0,953.62,985.88,5.178782192755358,122.0,1.124848434234586,19.37597353799825,0.7403546447480424,11.780092016443687,-0.060825698815381815
2746.0,954.22,985.84,5.064461274410141,121.0,1.124848434234586,18.774641682863308,0.6901949000101347,11.178760161308748,-0.06116806554172769
2747.0,954.83,985.82,4.936057232245185,120.0,1.124848434234586,18.164313902076614,0.6460959681038104,10.56843238052205,-0.06150867204380727
2748.0,955.43,985.78,4.794562440932436,119.0,1.124848434234586,17.562982046941787,0.6109680842728202,9.96710052538722,-0.06184782071663008
2749.0,955.43,985.78,4.64105699167765,118.0,1.124848434234586,17.562982046941787,0.5828979327463771,9.96710052538722,-0.06218582809775137
2750.0,956.03,985.75,4.4764494859207336,117.0,1.124848434234586,16.962232515106738,0.5648760926079276,9.366350993552173,-0.06252302658195369
2751.0,956.64,985.7,4.302820005531256,116.0,1.124848434234586,16.35018676518275,0.5548279012450618,8.754305243628187,-0.06285976624951028
2752.0,957.24,985.68,4.1220656229613795,115.0,1.124848434234586,15.74985352439058,0.5528345141179231,8.153972002836017,-0.0631964168008234
2753.0,957.24,985.68,3.9331844604594886,114.0,1.124848434234586,15.74985352439058,0.5608083451590213,8.153972002836017,-0.06353336957384198
