t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,psi_t
1395.0,1052.0,988.68,5.317204246594256,65.0,3.744873963166184,33.45376156982377,3.0825247200296118
1396.0,1051.5,988.72,5.322000093949642,64.0,3.744873963166184,32.95216412166439,3.0824521925346007
1397.0,1051.0,988.74,5.32480206204888,63.0,3.744873963166184,32.45176428153652,3.082387412363533
1398.0,1050.5,988.78,5.326607926251002,62.0,3.744873963166184,31.950166833377143,3.0823329944673605
1399.0,1049.9,988.8,5.328415618173941,61.0,3.744873963166184,31.349833592585085,3.082291408325601
1400.0,1049.4,988.84,5.331223217986657,60.0,3.744873963166184,30.848236144425698,3.082264886549868
1401.0,1048.4,988.9,5.333971503485935,59.0,3.744873963166184,29.846437761516253,3.0822553493861946
1402.0,1047.8,988.94,5.33871941574007,58.0,3.744873963166184,29.24510590638119,3.0822643506567995
1403.0,1047.8,988.94,5.346465467951702,57.0,3.744873963166184,29.24510590638119,3.082293048115492
1404.0,1046.8,988.99,5.355154993088434,56.0,3.744873963166184,28.243806874798604,3.082342198434082
1405.0,1046.2,989.03,5.366902738079012,55.0,3.744873963166184,27.642475019663767,3.082412174520055
1406.0,1046.2,989.03,5.380594762663325,54.0,3.744873963166184,27.642475019663767,3.0825030010115113
1407.0,1045.7,989.06,5.395291465713414,53.0,3.744873963166184,27.141575828209053,3.0826144026993667
1408.0,1045.1,989.1,5.411991500362874,52.0,3.744873963166184,26.540243973073988,3.0827458603860305
1409.0,1044.1,989.16,5.429643450540744,51.0,3.744873963166184,25.53824668478673,3.082896669085629
1410.0,1043.5,989.19,5.448354797551277,50.0,3.744873963166184,24.937497152951806,3.0830659943543726
1411.0,1043.5,989.19,5.467072708497665,49.0,3.744873963166184,24.937497152951806,3.0832529236248147
1412.0,1042.9,989.21,5.484748672455283,48.0,3.744873963166184,24.33716391215975,3.083456510548872
1413.0,1042.4,989.25,5.503480535079597,47.0,3.744873963166184,23.835566464000397,3.0836758113513394
1414.0,1041.8,989.28,5.520221010068346,46.0,3.744873963166184,23.234816932165195,3.0839099130094425
1415.0,1041.3,989.31,5.535968659593369,45.0,3.744873963166184,22.733917740710496,3.0841579536437673
1416.0,1040.7,989.34,5.550723286203341,44.0,3.744873963166184,22.133168208875595,3.0844191358753115
1417.0,1040.2,989.38,5.563530174268851,43.0,3.744873963166184,21.6315707607162,3.0846927340821626
1418.0,1039.6,989.41,5.573343700149847,42.0,3.744873963166184,21.030821228880995,3.0849780965296922
1419.0,1039.1,989.44,5.580163528069765,41.0,3.744873963166184,20.5299220374263,3.085274643292031
1420.0,1038.5,989.48,5.5839893445457065,40.0,3.744873963166184,19.928590182291497,3.0855818607697953
1421.0,1038.0,989.49,5.5848624871164025,39.0,3.744873963166184,19.428490192289495,3.0858992934551246
1422.0,1037.4,989.55,5.582698720153185,38.0,3.744873963166184,18.825497655022296,3.0862265334374808
1423.0,1036.9,989.56,5.575622835163799,37.0,3.744873963166184,18.325397665020297,3.0865632079899377
1424.0,1036.3,989.61,5.56550959032504,36.0,3.744873963166184,17.723317936080598,3.0869089654220616
1425.0,1035.8,989.63,5.551440623838104,35.0,3.744873963166184,17.222918095952693,3.0872634592474073
1426.0,1034.7,989.7,5.533375190604737,34.0,3.744873963166184,16.120687049363095,3.087626330607845
1427.0,1034.1,989.72,5.511313182899334,33.0,3.744873963166184,15.520353808570794,3.0879971887648665
1428.0,1034.1,989.72,5.485254506401684,32.0,3.744873963166184,15.520353808570794,3.0883755893928337
1429.0,1033.5,989.75,5.4551990797770165,31.0,3.744873963166184,14.919604276735894,3.088761010317346
